'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:48.570',60.792,1394.135,-34.317,-26.765,62.3,2.204,-8.775,2.942,2.201,-8.678,2.886,-0.398,0.275,-0.726,28.571
'0:48.574',44.353,1428.566,-32.611,-26.566,60.947,2.12,-8.569,2.944,2.123,-8.519,3.043,-0.401,0.268,-0.722,28.575
'0:48.578',45.695,1437.36,-30.524,-26.222,59.377,2.074,-8.327,2.972,2.009,-8.287,2.848,-0.379,0.266,-0.708,28.579
'0:48.582',31.13,1515.757,-28.471,-25.747,57.628,2.052,-8.099,2.964,2.048,-8.133,2.849,-0.387,0.263,-0.756,28.583
'0:48.586',30.321,1564.102,-26.332,-25.541,55.645,2.005,-7.918,2.918,2.009,-7.898,2.89,-0.394,0.263,-0.718,28.587
'0:48.590',28.171,1555.309,-23.866,-25.426,53.727,1.994,-7.786,2.896,2.009,-7.936,2.929,-0.394,0.263,-0.718,28.59
'0:48.594',27.362,1585.362,-21.832,-25.105,51.608,1.946,-7.69,2.824,1.895,-7.743,2.772,-0.387,0.27,-0.699,28.594
'0:48.598',13.351,1618.31,-19.84,-25.503,49.616,1.935,-7.63,2.801,1.856,-7.586,2.811,-0.382,0.263,-0.705,28.598
'0:48.602',15.501,1644.689,-17.765,-25.457,47.428,1.885,-7.666,2.74,1.856,-7.586,2.811,-0.377,0.254,-0.751,28.602
'0:48.605',-1.214,1688.656,-15.862,-25.9,45.441,1.885,-7.751,2.689,1.934,-7.863,2.654,-0.387,0.254,-0.718,28.606
'0:48.609',-3.364,1742.121,-13.965,-26.726,43.614,1.883,-7.885,2.614,1.896,-7.902,2.615,-0.368,0.257,-0.779,28.61
'0:48.613',-5.259,1729.655,-12.052,-27.621,41.4,1.893,-8.115,2.562,1.896,-8.213,2.573,-0.368,0.257,-0.756,28.614
'0:48.617',-19.547,1720.862,-10.063,-28.861,39.634,1.891,-8.308,2.522,1.742,-8.522,2.528,-0.379,0.247,-0.756,28.618
'0:48.621',-16.843,1769.949,-8.192,-30.635,38.051,1.901,-8.513,2.483,1.896,-8.525,2.492,-0.379,0.254,-0.722,28.622
'0:48.625',-17.396,1721.604,-6.489,-32.662,36.663,1.935,-8.706,2.467,1.973,-8.722,2.453,-0.37,0.257,-0.731,28.626
'0:48.629',-4.727,1756.777,-4.331,-34.674,35.267,1.946,-8.899,2.44,1.82,-8.915,2.332,-0.375,0.259,-0.758,28.63
'0:48.633',-21.698,1737.742,-2.829,-37.122,34.153,1.993,-9.092,2.461,1.973,-9.188,2.41,-0.386,0.247,-0.751,28.633
'0:48.637',-18.738,1688.656,-0.955,-39.692,33.105,2.015,-9.297,2.458,2.05,-9.306,2.41,-0.359,0.255,-0.722,28.637
'0:48.641',-16.31,1693.035,0.764,-42.109,31.974,2.037,-9.514,2.466,2.012,-9.539,2.369,-0.359,0.255,-0.722,28.641
'0:48.645',-17.652,1624.172,2.756,-44.465,31,2.059,-9.73,2.499,2.047,-9.845,2.679,-0.37,0.245,-0.764,28.645
'0:48.648',-20.633,1592.672,4.236,-47.334,29.808,2.081,-9.959,2.483,2.126,-9.928,2.446,-0.384,0.248,-0.731,28.649
'0:48.652',-21.442,1578.016,6.333,-50.263,29.121,2.079,-10.151,2.528,2.048,-10.119,2.56,-0.384,0.255,-0.743,28.653
'0:48.656',-19.015,1528.188,7.8,-53.407,28.447,2.064,-10.355,2.512,2.048,-10.236,2.52,-0.365,0.254,-0.766,28.657
'0:48.660',-32.216,1455.688,9.423,-56.344,27.794,2.063,-10.499,2.509,2.048,-10.547,2.479,-0.368,0.247,-0.762,28.661
'0:48.664',-17.12,1416.842,10.992,-59.381,27.146,2.074,-10.644,2.483,2.01,-10.742,2.438,-0.354,0.25,-0.737,28.665
'0:48.668',-36.262,1413.169,12.386,-62.211,26.672,2.097,-10.729,2.481,2.009,-10.74,2.554,-0.354,0.25,-0.737,28.669
'0:48.672',-36.794,1314.29,13.885,-64.491,26.059,2.121,-10.765,2.493,2.048,-10.742,2.438,-0.363,0.25,-0.787,28.673
'0:48.676',-34.921,1320.152,15.394,-66.556,25.267,2.157,-10.826,2.505,2.086,-10.818,2.555,-0.384,0.238,-0.754,28.676
'0:48.680',-33.026,1241.013,16.234,-68.323,24.762,2.194,-10.827,2.505,2.163,-10.82,2.557,-0.387,0.245,-0.739,28.68
'0:48.684',-18.206,1183.874,17.364,-69.891,24.153,2.218,-10.875,2.517,2.241,-10.785,2.441,-0.368,0.245,-0.722,28.684
'0:48.688',-20.633,1145.064,18.637,-72.584,22.657,2.205,-10.923,2.504,2.24,-10.939,2.479,-0.366,0.248,-0.756,28.688
'0:48.691',-35.985,1132.598,19.254,-73.945,22.092,2.192,-10.946,2.515,2.162,-10.935,2.634,-0.366,0.248,-0.756,28.692
'0:48.695',-33.026,1132.598,19.668,-75.72,21.77,2.18,-10.983,2.502,2.164,-10.938,2.438,-0.386,0.24,-0.735,28.696
'0:48.699',-32.493,1060.062,19.977,-77.441,21.109,2.131,-11.005,2.525,2.125,-11.015,2.437,-0.373,0.247,-0.785,28.7
'0:48.703',-34.921,1086.442,20.454,-78.466,20.887,2.143,-10.981,2.526,2.125,-11.015,2.476,-0.387,0.229,-0.772,28.704
'0:48.707',-21.165,1068.856,20.814,-79.552,20.748,2.156,-10.92,2.576,2.086,-10.896,2.554,-0.384,0.236,-0.737,28.708
'0:48.711',-20.888,1028.562,20.772,-80.264,20.639,2.169,-10.824,2.59,2.124,-10.663,2.596,-0.389,0.238,-0.733,28.712
'0:48.715',-33.026,1069.597,21.164,-80.623,20.539,2.183,-10.704,2.64,2.2,-10.78,2.635,-0.377,0.236,-0.77,28.715
'0:48.719',-15.501,1019.769,21.221,-80.424,20.361,2.21,-10.499,2.705,2.123,-10.505,2.753,-0.377,0.236,-0.77,28.719
'0:48.723',-18.738,1075.459,21.176,-79.636,20.395,2.261,-10.307,2.746,2.162,-10.272,2.756,-0.391,0.231,-0.743,28.723
'0:48.727',-21.442,1058.615,21.339,-78.512,20.63,2.263,-10.077,2.81,2.238,-10.038,2.877,-0.366,0.238,-0.726,28.727
'0:48.730',-20.356,1094.494,21.173,-77.38,20.517,2.278,-9.825,2.839,2.238,-9.922,2.838,-0.393,0.222,-0.764,28.731
'0:48.734',-16.843,1084.994,21.068,-75.651,20.778,2.305,-9.596,2.88,2.278,-9.653,2.763,-0.393,0.222,-0.737,28.735
'0:48.738',-31.13,1139.908,20.979,-73.846,20.987,2.333,-9.32,2.921,2.393,-9.343,2.845,-0.375,0.227,-0.76,28.739
'0:48.742',-33.026,1183.133,20.581,-71.78,21.257,2.348,-9.056,2.927,2.278,-9.146,2.845,-0.375,0.213,-0.779,28.743
'0:48.746',-36.539,1204.392,20.269,-69.753,21.318,2.387,-8.804,2.919,2.354,-8.797,2.888,-0.387,0.213,-0.779,28.747
'0:48.750',-37.071,1210.254,20.123,-67.107,21.531,2.39,-8.552,2.924,2.393,-8.565,2.891,-0.4,0.218,-0.733,28.751
'0:48.754',-34.111,1274.738,19.547,-64.606,21.926,2.429,-8.312,2.929,2.394,-8.372,2.814,-0.368,0.206,-0.812,28.755
'0:48.758',-31.684,1347.238,19.28,-61.515,22.596,2.456,-8.133,2.896,2.394,-8.022,2.856,-0.372,0.211,-0.808,28.758
'0:48.762',-17.396,1362.635,18.56,-58.555,23.157,2.482,-7.977,2.899,2.433,-7.984,2.857,-0.398,0.213,-0.749,28.762
'0:48.766',-36.262,1399.997,18.207,-55.809,23.466,2.496,-7.834,2.854,2.394,-7.789,2.858,-0.396,0.222,-0.743,28.766
'0:48.770',-35.453,1453.463,17.781,-52.787,23.866,2.498,-7.691,2.82,2.51,-7.676,2.783,-0.396,0.222,-0.743,28.77
'0:48.773',-33.302,1517.205,17.049,-49.904,24.68,2.511,-7.584,2.786,2.396,-7.598,2.664,-0.389,0.218,-0.741,28.774
'0:48.777',-32.216,1528.929,16.215,-46.92,25.002,2.512,-7.501,2.739,2.473,-7.445,2.628,-0.396,0.215,-0.764,28.778
'0:48.781',-18.461,1594.119,15.547,-44.083,25.319,2.501,-7.429,2.668,2.359,-7.445,2.548,-0.403,0.211,-0.735,28.782
'0:48.785',-20.633,1663.018,14.85,-41.092,26.202,2.489,-7.394,2.632,2.359,-7.406,2.548,-0.401,0.213,-0.749,28.786
'0:48.789',-19.27,1649.068,14.184,-38.476,26.707,2.465,-7.334,2.584,2.397,-7.406,2.588,-0.384,0.218,-0.777,28.79
'0:48.793',-16.587,1682.793,13.494,-35.99,27.094,2.441,-7.322,2.536,2.359,-7.406,2.548,-0.386,0.215,-0.722,28.794
'0:48.797',-15.778,1709.138,12.743,-33.748,28.003,2.416,-7.323,2.499,2.398,-7.33,2.471,-0.386,0.215,-0.722,28.798
'0:48.801',-33.302,1734.811,11.667,-31.584,28.699,2.392,-7.311,2.45,2.361,-7.372,2.275,-0.389,0.213,-0.733,28.801
'0:48.805',-34.921,1753.104,10.814,-29.396,29.347,2.38,-7.287,2.438,2.283,-7.331,2.352,-0.382,0.213,-0.772,28.805
'0:48.809',-35.176,1774.363,9.856,-27.56,30.017,2.355,-7.311,2.401,2.321,-7.369,2.391,-0.398,0.204,-0.758,28.809
'0:48.813',-33.835,1780.967,9.083,-25.816,30.691,2.343,-7.323,2.401,2.207,-7.331,2.234,-0.375,0.211,-0.791,28.813
'0:48.816',-32.749,1792.656,8.068,-24.462,31.365,2.306,-7.346,2.376,2.245,-7.409,2.273,-0.368,0.204,-0.802,28.817
'0:48.820',-48.655,1833.691,6.874,-23.292,32.022,2.269,-7.382,2.339,2.168,-7.523,2.348,-0.368,0.204,-0.802,28.821
'0:48.824',-49.464,1820.519,6.2,-22.229,32.674,2.256,-7.406,2.338,2.17,-7.449,2.154,-0.394,0.202,-0.772,28.825
'0:48.828',-35.453,1797.812,4.946,-21.403,33.327,2.231,-7.441,2.349,2.207,-7.525,2.271,-0.365,0.213,-0.758,28.829
'0:48.832',-35.73,1772.174,3.969,-20.829,34.284,2.219,-7.465,2.348,2.169,-7.487,2.193,-0.384,0.206,-0.739,28.833
'0:48.836',-48.931,1760.449,3.128,-20.385,35.01,2.218,-7.489,2.36,2.131,-7.525,2.192,-0.386,0.201,-0.793,28.837
'0:48.840',-46.781,1756.777,1.757,-20.125,35.845,2.182,-7.512,2.371,2.091,-7.483,2.348,-0.394,0.208,-0.76,28.84
'0:48.844',-33.026,1728.208,0.624,-20.095,36.541,2.23,-7.561,2.371,2.052,-7.599,2.346,-0.365,0.193,-0.802,28.844
'0:48.848',-51.891,1708.432,-0.474,-20.125,37.472,2.23,-7.596,2.419,2.168,-7.562,2.348,-0.365,0.193,-0.802,28.848
'0:48.852',-51.082,1720.156,-1.47,-20.385,38.211,2.266,-7.657,2.442,2.206,-7.677,2.426,-0.387,0.197,-0.751,28.852
'0:48.855',-48.399,1657.862,-2.368,-20.576,38.829,2.302,-7.729,2.466,2.244,-7.678,2.427,-0.372,0.201,-0.781,28.856
'0:48.859',-47.313,1663.018,-3.399,-20.951,39.703,2.313,-7.765,2.477,2.282,-7.756,2.427,-0.361,0.206,-0.754,28.86
'0:48.863',-49.208,1635.896,-4.688,-21.777,40.469,2.313,-7.814,2.452,2.244,-7.872,2.425,-0.368,0.201,-0.772,28.864
'0:48.867',-66.732,1580.947,-5.639,-22.734,41.522,2.325,-7.85,2.464,2.244,-7.873,2.386,-0.377,0.202,-0.743,28.868
'0:48.871',-65.646,1555.309,-7.183,-23.292,42.291,2.385,-7.9,2.452,2.282,-7.796,2.387,-0.377,0.202,-0.781,28.872
'0:48.875',-64.305,1542.843,-8.157,-23.996,43.131,2.41,-7.912,2.488,2.32,-7.91,2.543,-0.379,0.199,-0.781,28.876
'0:48.879',-48.931,1522.326,-9.22,-24.248,43.866,2.458,-7.949,2.5,2.436,-7.992,2.428,-0.373,0.197,-0.756,28.88
'0:48.883',-50.273,1492.309,-11.518,-25.105,44.784,2.495,-7.985,2.512,2.397,-7.991,2.466,-0.37,0.206,-0.751,28.883
'0:48.887',-50.017,1466.67,-12.759,-25.044,45.345,2.531,-8.058,2.524,2.473,-8.106,2.583,-0.368,0.19,-0.787,28.887
'0:48.891',-48.655,1469.602,-13.831,-25.059,45.889,2.567,-8.071,2.524,2.551,-8.109,2.506,-0.358,0.19,-0.797,28.891
'0:48.895',-47.59,1476.205,-14.907,-24.829,46.167,2.628,-8.095,2.56,2.551,-8.109,2.506,-0.363,0.186,-0.8,28.895
'0:48.898',-48.399,1435.17,-16.03,-24.707,46.515,2.664,-8.132,2.56,2.589,-8.069,2.586,-0.363,0.186,-0.8,28.899
'0:48.902',-49.741,1417.584,-16.979,-24.072,46.589,2.714,-8.121,2.585,2.628,-8.15,2.469,-0.346,0.186,-0.779,28.903
'0:48.906',-49.741,1430.756,-18.21,-23.613,46.867,2.75,-8.121,2.61,2.781,-8.15,2.589,-0.347,0.186,-0.816,28.907
'0:48.910',-48.655,1373.617,-19.156,-22.389,46.906,2.811,-8.146,2.635,2.743,-8.189,2.548,-0.349,0.178,-0.814,28.911
'0:48.914',-47.59,1401.48,-20.177,-21.173,46.832,2.872,-8.135,2.684,2.857,-8.11,2.707,-0.333,0.176,-0.785,28.915
'0:48.918',-48.122,1364.824,-20.998,-19.62,46.959,2.897,-8.123,2.721,2.857,-8.072,2.668,-0.346,0.176,-0.781,28.919
'0:48.922',-49.208,1375.101,-21.873,-18.06,46.632,2.934,-8.111,2.746,2.858,-8.074,2.59,-0.349,0.17,-0.837,28.923
'0:48.926',-34.111,1363.376,-22.593,-16.285,46.315,2.971,-8.075,2.784,2.934,-8.072,2.748,-0.349,0.17,-0.837,28.926
'0:48.930',-48.931,1344.307,-23.379,-14.503,45.671,2.996,-8.027,2.821,2.895,-8.032,2.786,-0.326,0.178,-0.8,28.93
'0:48.934',-31.407,1386.083,-24.022,-12.476,45.214,3.021,-7.991,2.834,3.01,-8.033,2.827,-0.333,0.172,-0.848,28.934
'0:48.938',-31.94,1350.169,-24.47,-10.066,44.401,3.045,-7.991,2.871,3.01,-7.993,2.867,-0.342,0.167,-0.797,28.938
'0:48.941',-33.026,1362.635,-24.957,-7.886,43.649,3.045,-7.991,2.883,2.971,-7.914,2.906,-0.339,0.172,-0.812,28.942
'0:48.945',-48.655,1359.704,-25.632,-5.469,42.809,3.046,-7.93,2.908,2.932,-7.914,2.905,-0.318,0.163,-0.806,28.946
'0:48.949',-31.684,1391.946,-26.001,-3.343,41.835,3.034,-7.906,2.921,3.087,-7.918,2.83,-0.318,0.163,-0.806,28.95
'0:48.953',-32.216,1350.169,-26.116,-0.826,40.647,3.022,-7.881,2.933,3.01,-7.915,2.907,-0.326,0.162,-0.835,28.954
'0:48.957',-32.749,1393.393,-26.351,1.721,39.382,3.01,-7.857,2.933,3.01,-7.838,2.868,-0.323,0.154,-0.81,28.958
'0:48.961',-32.493,1380.963,-26.568,3.909,37.929,2.985,-7.88,2.932,2.971,-7.875,2.906,-0.316,0.158,-0.823,28.962
'0:48.965',-31.94,1422.704,-26.943,6.02,36.489,2.972,-7.928,2.919,2.932,-7.952,2.905,-0.304,0.163,-0.843,28.965
'0:48.969',-31.684,1404.376,-27.198,8.2,35.028,2.935,-8,2.917,2.932,-8.03,2.904,-0.318,0.158,-0.806,28.969
'0:48.973',-31.94,1433.687,-27.204,9.86,33.605,2.897,-8.095,2.903,2.894,-8.147,2.825,-0.325,0.153,-0.833,28.973
'0:48.977',-32.493,1410.98,-27.303,11.512,31.878,2.872,-8.154,2.914,2.894,-8.108,2.864,-0.325,0.153,-0.833,28.977
'0:48.980',-32.216,1435.17,-27.312,12.835,30.456,2.858,-8.275,2.887,2.817,-8.302,2.783,-0.297,0.156,-0.862,28.981
'0:48.984',-31.94,1419.032,-27.163,14.251,28.855,2.833,-8.37,2.897,2.817,-8.378,2.9,-0.302,0.149,-0.846,28.985
'0:48.988',-16.034,1445.411,-26.864,15.337,27.216,2.819,-8.478,2.919,2.816,-8.454,2.977,-0.3,0.151,-0.846,28.989
'0:48.992',-1.491,1455.688,-26.876,16.285,25.78,2.806,-8.621,2.929,2.777,-8.57,2.936,-0.284,0.153,-0.846,28.993
'0:48.996',-16.843,1425.635,-26.434,17.134,24.214,2.804,-8.765,2.95,2.817,-8.807,2.818,-0.291,0.149,-0.839,28.997
'0:49.000',-29.789,1457.877,-26.068,17.976,22.979,2.803,-8.885,2.972,2.777,-8.96,2.894,-0.291,0.149,-0.841,29.001
'0:49.004',-29.257,1456.394,-25.578,18.664,21.27,2.801,-9.041,2.982,2.701,-8.997,2.893,-0.305,0.151,-0.841,29.005
'0:49.008',-47.59,1424.187,-24.817,19.299,20.052,2.788,-9.136,3.016,2.701,-9.154,2.852,-0.293,0.153,-0.835,29.008
'0:49.012',-65.114,1454.205,-24.337,20.056,18.403,2.799,-9.244,3.026,2.738,-9.268,2.969,-0.298,0.144,-0.875,29.012
'0:49.016',-64.305,1421.963,-23.637,20.255,16.985,2.798,-9.328,3.025,2.738,-9.346,2.969,-0.298,0.146,-0.875,29.016
'0:49.020',-78.593,1400.739,-22.761,20.752,15.715,2.797,-9.424,3.047,2.776,-9.463,3.007,-0.284,0.154,-0.818,29.02
'0:49.023',-62.41,1407.307,-21.791,21.303,14.31,2.796,-9.46,3.071,2.699,-9.499,3.045,-0.295,0.142,-0.877,29.024
'0:49.027',-80.211,1365.566,-20.74,21.318,13.01,2.808,-9.496,3.083,2.736,-9.497,3.202,-0.295,0.142,-0.877,29.028
'0:49.031',-65.114,1353.1,-19.541,21.724,11.47,2.783,-9.519,3.106,2.737,-9.5,3.045,-0.29,0.147,-0.864,29.032
'0:49.035',-80.211,1371.428,-18.312,21.892,10.03,2.795,-9.519,3.106,2.775,-9.538,3.124,-0.288,0.139,-0.885,29.036
'0:49.039',-78.039,1322.341,-17.23,22.313,8.569,2.771,-9.566,3.117,2.737,-9.538,3.084,-0.286,0.14,-0.877,29.04
'0:49.043',-77.783,1358.256,-15.909,22.496,6.685,2.77,-9.591,3.105,2.814,-9.617,3.085,-0.29,0.139,-0.862,29.044
'0:49.047',-79.934,1324.531,-14.538,22.466,5.481,2.745,-9.686,3.09,2.699,-9.771,3.043,-0.286,0.147,-0.823,29.048
'0:49.051',-50.017,1290.841,-13.332,22.703,3.902,2.707,-9.806,3.076,2.66,-9.847,3.08,-0.279,0.14,-0.862,29.051
'0:49.055',-19.015,1275.444,-11.985,22.382,2.175,2.669,-9.938,3.048,2.698,-10.042,3.08,-0.279,0.14,-0.862,29.055
'0:49.059',45.695,1308.427,-10.658,21.938,1.018,2.642,-10.107,2.984,2.584,-10.042,2.96,-0.29,0.14,-0.841,29.059
'0:49.063',109.595,1286.462,-9.296,21.028,-0.783,2.591,-10.323,2.907,2.545,-10.314,2.918,-0.277,0.151,-0.898,29.063
'0:49.066',188.848,1279.117,-8.096,19.865,-2.114,2.564,-10.552,2.842,2.545,-10.588,2.838,-0.272,0.142,-0.887,29.067
'0:49.070',205.84,1286.462,-6.82,18.236,-3.571,2.525,-10.793,2.777,2.508,-10.784,2.719,-0.29,0.149,-0.839,29.071
'0:49.074',164.318,1264.461,-4.255,13.761,-6.042,2.51,-11.022,2.712,2.469,-11.015,2.755,-0.29,0.142,-0.869,29.075
'0:49.078',75.612,1252.737,-3.122,11,-7.32,2.495,-11.275,2.659,2.431,-11.251,2.597,-0.29,0.142,-0.869,29.079
'0:49.082',10.647,1245.427,-1.789,7.795,-8.29,2.481,-11.469,2.57,2.431,-11.484,2.556,-0.281,0.133,-0.875,29.083
'0:49.086',-62.41,1228.582,-0.446,4.498,-9.373,2.466,-11.661,2.543,2.393,-11.64,2.515,-0.29,0.147,-0.841,29.087
'0:49.090',-69.692,1161.909,0.882,0.864,-10.409,2.44,-11.806,2.503,2.431,-11.835,2.514,-0.293,0.147,-0.846,29.09
'0:49.094',-38.157,1175.081,2.288,-2.937,-11.139,2.44,-11.878,2.478,2.355,-11.912,2.473,-0.295,0.144,-0.833,29.094
'0:49.098',-78.039,1175.081,3.469,-6.892,-12.118,2.427,-11.926,2.465,2.393,-11.874,2.474,-0.3,0.146,-0.862,29.098
'0:49.102',-116.878,1112.822,4.618,-10.762,-12.888,2.415,-11.914,2.477,2.354,-11.95,2.512,-0.295,0.151,-0.856,29.102
'0:49.105',-89.644,1109.891,5.859,-14.511,-13.858,2.415,-11.889,2.489,2.355,-11.873,2.473,-0.295,0.151,-0.856,29.106
'0:49.109',-87.749,1135.529,6.877,-18.014,-15.132,2.428,-11.854,2.49,2.509,-11.799,2.438,-0.283,0.147,-0.85,29.11
'0:49.113',-59.982,1073.27,7.638,-21.104,-16.22,2.514,-11.831,2.516,2.508,-11.835,2.554,-0.302,0.146,-0.871,29.114
'0:49.117',-33.835,1084.994,8.462,-23.636,-17.459,2.599,-11.833,2.529,2.585,-11.799,2.517,-0.297,0.144,-0.869,29.118
'0:49.121',-21.974,1095.235,9.013,-25.931,-18.486,2.696,-11.907,2.554,2.701,-11.878,2.518,-0.293,0.144,-0.858,29.122
'0:49.125',-7.154,1087.925,9.369,-28.18,-19.425,2.769,-11.98,2.553,2.739,-11.956,2.557,-0.283,0.147,-0.864,29.126
'0:49.129',-19.27,1054.2,9.92,-30.589,-20.691,2.829,-12.09,2.576,2.855,-12.075,2.48,-0.283,0.147,-0.864,29.13
'0:49.133',-40.585,1084.253,10.232,-33.182,-21.296,2.841,-12.102,2.576,2.816,-12.073,2.557,-0.3,0.142,-0.864,29.133
'0:49.137',-32.749,1084.994,10.394,-35.707,-22.161,2.841,-12.138,2.576,2.777,-12.151,2.517,-0.297,0.144,-0.841,29.137
'0:49.141',-7.964,1058.615,10.722,-37.573,-22.696,2.866,-12.078,2.601,2.817,-11.997,2.48,-0.297,0.144,-0.85,29.141
'0:49.145',-9.582,1113.563,10.916,-39.447,-23.518,2.916,-11.97,2.652,2.892,-12.036,2.559,-0.312,0.147,-0.825,29.145
'0:49.148',-17.929,1094.494,11.518,-40.946,-24.449,2.942,-11.85,2.703,3.008,-11.804,2.602,-0.321,0.142,-0.841,29.149
'0:49.152',-37.348,1076.907,11.635,-41.229,-25.271,2.993,-11.633,2.78,2.968,-11.683,2.797,-0.297,0.144,-0.871,29.153
'0:49.156',-16.31,1142.839,11.969,-41.206,-26.354,3.019,-11.476,2.82,2.968,-11.488,2.838,-0.297,0.144,-0.871,29.157
'0:49.160',-10.647,1159.719,12.176,-40.281,-27.446,3.021,-11.272,2.848,3.006,-11.216,2.88,-0.323,0.139,-0.831,29.161
'0:49.164',4.45,1164.098,12.211,-38.965,-28.712,3.036,-11.043,2.888,3.045,-11.061,2.921,-0.321,0.14,-0.854,29.165
'0:49.168',-1.214,1167.029,12.221,-36.984,-29.717,3.027,-10.778,2.929,3.044,-10.787,3.002,-0.326,0.142,-0.852,29.169
'0:49.172',-19.015,1226.357,12.495,-34.567,-31.1,3.054,-10.561,2.958,2.968,-10.554,2.963,-0.332,0.146,-0.839,29.173
'0:49.176',0.681,1260.082,12.651,-31.4,-32.496,3.057,-10.284,2.999,3.006,-10.203,3.084,-0.326,0.139,-0.827,29.176
'0:49.180',3.918,1252.737,12.584,-27.782,-33.527,3.073,-9.935,3.03,3.084,-10.051,2.969,-0.325,0.147,-0.848,29.18
'0:49.184',3.364,1321.6,12.886,-23.728,-34.68,3.064,-9.598,3.084,3.006,-9.62,3.088,-0.325,0.147,-0.848,29.184
'0:49.188',-0.128,1319.41,13.204,-19.23,-36.237,3.044,-9.2,3.115,2.929,-9.113,3.13,-0.337,0.147,-0.846,29.188
'0:49.191',-1.746,1380.963,13.535,-13.929,-37.624,3.036,-8.802,3.171,3.045,-8.92,3.172,-0.337,0.153,-0.846,29.192
'0:49.195',15.778,1437.36,13.939,-8.376,-39.064,3.017,-8.357,3.191,3.084,-8.338,3.178,-0.332,0.158,-0.806,29.196
'0:49.199',18.206,1477.653,14.385,-2.088,-40.317,3.009,-7.936,3.198,2.968,-8.064,3.178,-0.351,0.142,-0.848,29.2
'0:49.203',34.367,1509.895,14.964,4.628,-42.004,2.976,-7.551,3.18,3.046,-7.56,3.222,-0.347,0.156,-0.833,29.204
'0:49.207',32.216,1523.809,15.321,11.374,-43.514,2.956,-7.202,3.162,2.816,-7.053,3.106,-0.347,0.156,-0.833,29.208
'0:49.211',16.034,1561.171,15.823,18.764,-44.797,2.898,-6.889,3.118,2.856,-7.017,3.028,-0.342,0.154,-0.82,29.212
'0:49.215',17.652,1626.361,16.04,25.931,-46.367,2.79,-6.672,3.036,2.779,-6.706,2.951,-0.347,0.156,-0.843,29.215
'0:49.219',33.835,1692.293,16.447,33.144,-47.75,2.718,-6.54,2.953,2.664,-6.588,2.95,-0.347,0.163,-0.814,29.219
'0:49.223',32.216,1720.156,16.67,39.837,-48.972,2.634,-6.443,2.857,2.627,-6.356,2.834,-0.352,0.167,-0.785,29.223
'0:49.227',31.684,1775.811,17.233,46.316,-50.303,2.561,-6.384,2.735,2.512,-6.396,2.676,-0.356,0.172,-0.808,29.227
'0:49.230',48.399,1791.95,17.116,51.977,-51.761,2.487,-6.409,2.601,2.514,-6.477,2.519,-0.366,0.174,-0.781,29.231
'0:49.234',48.931,1828.571,17.437,57.209,-52.726,2.426,-6.47,2.49,2.361,-6.516,2.36,-0.366,0.174,-0.781,29.235
'0:49.238',49.741,1829.312,17.37,61.729,-53.579,2.376,-6.555,2.379,2.439,-6.597,2.283,-0.379,0.183,-0.793,29.239
'0:49.242',49.208,1840.295,17.275,65.439,-54.375,2.362,-6.701,2.279,2.362,-6.79,2.241,-0.363,0.176,-0.831,29.243
'0:49.246',33.026,1888.64,16.985,68.881,-54.653,2.385,-6.859,2.18,2.363,-6.832,2.084,-0.37,0.186,-0.795,29.247
'0:49.250',48.655,1855.692,16.575,71.65,-54.936,2.419,-7.054,2.092,2.363,-7.067,1.965,-0.384,0.193,-0.777,29.251
'0:49.254',32.216,1857.881,16.104,74.274,-54.988,2.43,-7.247,2.053,2.363,-7.417,1.962,-0.373,0.199,-0.8,29.255
'0:49.258',33.302,1848.347,15.381,76.6,-54.544,2.415,-7.464,2,2.363,-7.456,1.962,-0.373,0.199,-0.8,29.258
'0:49.262',48.931,1848.347,14.923,78.152,-53.983,2.425,-7.682,1.96,2.363,-7.806,1.959,-0.384,0.204,-0.783,29.262
'0:49.266',32.216,1813.915,13.933,79.384,-53.339,2.398,-7.885,1.98,2.287,-7.844,1.879,-0.366,0.211,-0.768,29.266
'0:49.270',32.749,1755.294,12.463,80.753,-51.491,2.371,-8.113,1.988,2.285,-8.036,2.034,-0.375,0.22,-0.787,29.27
'0:49.273',33.026,1729.655,11.982,81.105,-50.316,2.332,-8.327,2.032,2.362,-8.271,1.994,-0.386,0.216,-0.797,29.274
'0:49.277',32.749,1684.241,11.53,81.327,-49.186,2.329,-8.567,2.076,2.168,-8.497,2.185,-0.391,0.227,-0.774,29.278
'0:49.281',31.94,1635.155,11.012,80.898,-48.055,2.314,-8.83,2.107,2.207,-8.889,2.026,-0.379,0.232,-0.785,29.282
'0:49.285',31.94,1586.809,10.916,80.164,-46.589,2.311,-9.106,2.126,2.13,-9.082,2.023,-0.379,0.232,-0.785,29.286
'0:49.289',32.493,1525.998,10.731,78.94,-45.523,2.308,-9.37,2.146,2.091,-9.43,2.059,-0.393,0.234,-0.743,29.29
'0:49.293',32.749,1503.291,10.607,77.487,-44.166,2.306,-9.623,2.129,2.284,-9.628,2.021,-0.398,0.247,-0.758,29.294
