'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:45.309',228.206,1994.153,-14.159,-57.272,44.063,3.592,-7.214,3.304,3.536,-7.353,3.291,-0.333,0.179,-0.808,43.331
'0:45.313',219.341,2065.929,-13.018,-50.893,40.99,3.63,-7.167,3.281,3.632,-7.19,3.265,-0.326,0.188,-0.779,43.335
'0:45.316',212.041,2120.865,-11.734,-44.164,38.093,3.691,-7.157,3.258,3.71,-7.182,3.246,-0.339,0.181,-0.816,43.339
'0:45.320',209.89,2175.834,-10.346,-36.747,34.968,3.752,-7.195,3.222,3.7,-7.212,3.197,-0.335,0.179,-0.789,43.343
'0:45.324',210.15,2232.959,-9.246,-28.919,32.061,3.8,-7.258,3.173,3.797,-7.273,3.14,-0.325,0.174,-0.808,43.347
'0:45.328',212.041,2254.213,-7.76,-20.909,29.414,3.848,-7.368,3.099,3.807,-7.323,3.12,-0.325,0.174,-0.808,43.351
'0:45.332',217.712,2278.397,-6.566,-12.777,26.746,3.859,-7.502,3.048,3.855,-7.44,3.081,-0.326,0.178,-0.808,43.355
'0:45.336',209.042,2298.909,-4.213,3.392,22.128,3.857,-7.635,2.961,3.885,-7.55,2.963,-0.314,0.178,-0.839,43.359
'0:45.340',208.26,2315.009,-3.048,10.876,19.73,3.807,-7.816,2.885,3.837,-7.715,2.922,-0.323,0.17,-0.818,43.363
'0:45.344',210.411,2322.352,-1.845,18.037,17.52,3.768,-7.997,2.82,3.789,-7.87,2.891,-0.298,0.179,-0.808,43.367
'0:45.348',196.918,2309.148,-0.207,24.368,15.128,3.705,-8.177,2.756,3.712,-7.977,2.801,-0.311,0.167,-0.841,43.37
'0:45.352',201.22,2279.845,0.981,30.045,12.892,3.593,-8.355,2.727,3.644,-8.238,2.827,-0.311,0.167,-0.841,43.374
'0:45.355',205.848,2232.252,2.598,35.136,10.921,3.468,-8.533,2.661,3.597,-8.345,2.786,-0.316,0.179,-0.81,43.378
'0:45.359',204.74,2187.556,4.063,39.067,8.934,3.319,-8.699,2.632,3.434,-8.567,2.694,-0.316,0.188,-0.823,43.382
'0:45.363',194.246,2152.392,5.61,42.216,7.14,3.147,-8.84,2.579,3.184,-8.768,2.619,-0.316,0.176,-0.806,43.386
'0:45.367',198.808,2065.929,7.142,44.474,5.039,2.937,-8.992,2.537,3.078,-8.903,2.568,-0.323,0.19,-0.814,43.39
'0:45.371',200.699,2001.462,8.729,45.749,3.027,2.727,-9.12,2.507,2.791,-9.085,2.464,-0.312,0.188,-0.831,43.394
'0:45.375',186.945,1924.532,10.365,46.315,1.024,2.517,-9.248,2.478,2.665,-9.14,2.491,-0.305,0.183,-0.808,43.398
'0:45.379',186.684,1878.387,11.958,45.526,-1.113,2.345,-9.365,2.449,2.415,-9.301,2.485,-0.305,0.183,-0.808,43.402
'0:45.383',178.341,1769.223,13.44,44.11,-3.131,2.148,-9.445,2.445,2.32,-9.36,2.385,-0.307,0.183,-0.85,43.406
'0:45.387',183.425,1690.104,15.109,41.501,-5.195,1.963,-9.525,2.417,2.069,-9.48,2.468,-0.29,0.19,-0.81,43.409
'0:45.391',199.069,1609.536,16.47,37.799,-6.984,1.779,-9.569,2.425,1.838,-9.536,2.366,-0.3,0.192,-0.875,43.413
'0:45.395',199.069,1572.149,17.671,33.619,-8.591,1.62,-9.601,2.435,1.752,-9.554,2.364,-0.311,0.188,-0.827,43.417
'0:45.398',214.974,1476.188,19.343,28.73,-10.162,1.448,-9.645,2.456,1.472,-9.616,2.427,-0.309,0.201,-0.793,43.421
'0:45.402',209.89,1386.83,20.409,22.864,-11.529,1.288,-9.653,2.478,1.376,-9.635,2.396,-0.309,0.201,-0.825,43.425
'0:45.406',232.769,1332.601,21.595,16.789,-12.876,1.153,-9.698,2.475,1.194,-9.642,2.364,-0.319,0.201,-0.825,43.429
'0:45.410',246.522,1287.164,22.35,10.35,-13.875,1.031,-9.671,2.461,1.011,-9.639,2.351,-0.312,0.201,-0.793,43.433
'0:45.414',259.755,1205.855,22.863,3.223,-15.752,0.945,-9.669,2.448,0.925,-9.647,2.35,-0.305,0.209,-0.787,43.437
'0:45.418',275.659,1169.243,23.709,-4.187,-17.047,0.835,-9.667,2.41,0.848,-9.647,2.319,-0.311,0.197,-0.823,43.441
'0:45.422',288.891,1152.368,23.768,-12.11,-18.716,0.823,-9.679,2.422,0.79,-9.655,2.318,-0.319,0.204,-0.787,43.445
'0:45.426',313.14,1114.273,23.762,-19.722,-20.349,0.848,-9.644,2.411,0.743,-9.675,2.268,-0.326,0.199,-0.818,43.449
'0:45.430',311.249,1078.402,23.872,-27.308,-21.826,0.847,-9.655,2.423,0.742,-9.509,2.318,-0.326,0.199,-0.818,43.452
'0:45.434',307.469,1012.452,23.627,-34.718,-23.272,0.921,-9.657,2.424,0.81,-9.656,2.318,-0.311,0.211,-0.814,43.456
'0:45.438',322.005,1005.143,23.534,-41.366,-24.666,0.994,-9.682,2.449,0.915,-9.676,2.339,-0.318,0.204,-0.793,43.46
'0:45.441',319.071,1016.865,23.091,-47.104,-25.825,1.141,-9.709,2.474,0.973,-9.706,2.36,-0.326,0.209,-0.797,43.464
'0:45.445',313.661,985.338,22.878,-52.35,-27.593,1.287,-9.748,2.524,1.184,-9.768,2.372,-0.316,0.209,-0.812,43.468
'0:45.449',312.618,961.895,22.572,-56.368,-29.008,1.47,-9.8,2.55,1.299,-9.759,2.414,-0.333,0.201,-0.804,43.472
'0:45.453',305.839,972.168,21.926,-60.171,-30.355,1.629,-9.838,2.6,1.472,-9.819,2.504,-0.337,0.209,-0.791,43.476
'0:45.457',302.319,982.408,21.74,-63.644,-31.489,1.739,-9.852,2.662,1.664,-9.802,2.527,-0.337,0.209,-0.791,43.48
'0:45.461',269.728,954.586,21.084,-66.294,-32.638,1.812,-9.852,2.711,1.721,-9.802,2.577,-0.312,0.197,-0.789,43.484
'0:45.465',251.933,975.84,20.826,-68.552,-33.553,1.886,-9.853,2.773,1.778,-9.83,2.675,-0.328,0.193,-0.846,43.488
'0:45.469',234.398,966.308,20.32,-70.022,-34.354,1.96,-9.782,2.823,1.798,-9.822,2.646,-0.342,0.195,-0.797,43.492
'0:45.473',207.999,992.681,20.354,-70.953,-35.295,2.021,-9.77,2.861,1.931,-9.783,2.756,-0.344,0.202,-0.795,43.495
'0:45.477',202.068,993.422,19.598,-71.155,-36.585,2.145,-9.689,2.876,1.998,-9.753,2.826,-0.34,0.197,-0.789,43.499
'0:45.480',186.163,996.352,19.436,-70.562,-37.838,2.255,-9.642,2.915,2.142,-9.736,2.848,-0.34,0.197,-0.789,43.503
'0:45.484',171.04,1032.224,19.111,-69.847,-38.93,2.367,-9.547,2.991,2.257,-9.61,2.949,-0.328,0.197,-0.787,43.507
'0:45.488',155.397,1054.218,19.054,-68.249,-40.459,2.49,-9.477,3.054,2.372,-9.563,2.961,-0.351,0.197,-0.766,43.511
'0:45.492',143.272,1055.667,18.866,-65.943,-41.78,2.625,-9.395,3.094,2.507,-9.429,2.993,-0.368,0.192,-0.793,43.515
'0:45.496',134.408,1073.249,18.596,-63.044,-43.044,2.737,-9.301,3.133,2.564,-9.381,3.034,-0.372,0.192,-0.764,43.519
'0:45.500',119.285,1089.382,18.564,-59.8,-44.183,2.835,-9.231,3.148,2.728,-9.257,3.037,-0.365,0.199,-0.758,43.523
'0:45.504',122.544,1098.914,18.237,-56.139,-45.212,2.922,-9.149,3.151,2.843,-9.171,3.089,-0.372,0.192,-0.793,43.527
'0:45.508',107.943,1103.293,18.104,-52.148,-46.154,2.96,-9.029,3.153,2.91,-9.113,3.12,-0.372,0.192,-0.793,43.531
'0:45.512',110.681,1101.104,17.811,-47.596,-47.537,2.998,-8.946,3.156,2.929,-8.967,3.17,-0.363,0.19,-0.802,43.534
'0:45.516',115.244,1147.989,17.673,-43.241,-48.395,3.011,-8.838,3.158,2.91,-8.899,3.151,-0.377,0.185,-0.777,43.538
'0:45.520',115.765,1118.686,17.471,-38.447,-49.212,3,-8.717,3.16,2.978,-8.785,3.084,-0.366,0.19,-0.756,43.542
'0:45.523',106.64,1170.691,17.315,-33.093,-50.298,3.001,-8.609,3.162,2.968,-8.706,3.134,-0.386,0.178,-0.789,43.546
'0:45.527',110.42,1135.527,17.122,-22.487,-52.425,2.99,-8.502,3.127,2.939,-8.588,3.164,-0.389,0.192,-0.754,43.55
'0:45.531',126.325,1181.672,16.914,-17.558,-53.367,2.98,-8.369,3.142,2.93,-8.415,3.096,-0.389,0.192,-0.237,43.554
'0:45.535',127.368,1151.661,16.654,-12.164,-54.235,2.956,-8.285,3.094,2.94,-8.376,3.097,-0.396,0.195,-0.772,43.558
'0:45.539',128.737,1196.323,16.496,-7.019,-54.708,2.921,-8.152,3.096,2.873,-8.2,3.126,-0.4,0.19,-0.741,43.562
'0:45.543',138.97,1189.755,16.318,-2.043,-55.421,2.848,-8.043,3.073,2.834,-8.131,3.117,-0.407,0.197,-0.754,43.566
'0:45.547',144.12,1177.293,16.05,2.63,-55.816,2.764,-7.933,3.049,2.768,-8.016,3.009,-0.387,0.199,-0.747,43.57
'0:45.551',142.751,1224.919,15.989,6.432,-56.133,2.667,-7.835,3.038,2.643,-7.887,3.018,-0.415,0.19,-0.745,43.574
'0:45.555',142.23,1202.184,15.599,10.431,-56.258,2.558,-7.773,3.013,2.567,-7.8,2.929,-0.419,0.192,-0.726,43.577
'0:45.559',158.134,1196.323,15.495,13.762,-56.581,2.424,-7.686,3.001,2.384,-7.718,2.976,-0.419,0.192,-0.726,43.581
'0:45.563',153.506,1241.76,15.09,16.776,-56.461,2.302,-7.636,2.964,2.355,-7.698,2.985,-0.407,0.195,-0.747,43.585
'0:45.566',161.328,1232.228,14.809,19.102,-56.336,2.205,-7.585,2.951,2.192,-7.591,2.895,-0.408,0.199,-0.733,43.589
'0:45.570',175.668,1231.487,14.446,21.037,-56.107,2.107,-7.572,2.914,2.154,-7.6,2.855,-0.419,0.192,-0.758,43.593
'0:45.574',172.149,1242.502,14.164,22.777,-55.696,2.058,-7.583,2.901,1.991,-7.569,2.833,-0.424,0.201,-0.722,43.597
'0:45.578',187.206,1278.373,13.904,23.592,-55.384,2.009,-7.558,2.9,2,-7.529,2.883,-0.414,0.204,-0.774,43.601
'0:45.582',184.533,1257.153,13.389,24.53,-54.62,1.935,-7.569,2.875,1.933,-7.518,2.882,-0.429,0.202,-0.733,43.605
'0:45.586',194.506,1286.457,12.967,25.008,-53.85,1.898,-7.604,2.886,1.856,-7.557,2.812,-0.429,0.202,-0.733,43.609
'0:45.590',192.616,1265.944,12.498,25.089,-53.091,1.874,-7.591,2.874,1.827,-7.566,2.85,-0.431,0.206,-0.695,43.613
'0:45.594',202.589,1269.582,12.344,25.022,-51.609,1.812,-7.614,2.897,1.741,-7.613,2.838,-0.433,0.202,-0.728,43.617
'0:45.598',199.917,1295.955,11.667,24.705,-50.366,1.776,-7.613,2.896,1.712,-7.633,2.799,-0.449,0.211,-0.695,43.62
'0:45.602',199.395,1277.666,11.426,24.206,-48.988,1.739,-7.636,2.907,1.664,-7.612,2.827,-0.438,0.218,-0.691,43.624
'0:45.605',196.136,1292.317,10.694,23.431,-47.563,1.701,-7.707,2.906,1.616,-7.66,2.787,-0.428,0.213,-0.76,43.628
'0:45.609',194.246,1263.721,10.498,22.244,-46.174,1.676,-7.731,2.893,1.606,-7.718,2.826,-0.428,0.213,-0.76,43.632
'0:45.613',185.641,1301.816,10.185,21.098,-44.588,1.664,-7.754,2.904,1.538,-7.756,2.814,-0.443,0.199,-0.733,43.636
'0:45.617',196.657,1307.677,9.782,19.554,-43.33,1.626,-7.826,2.89,1.529,-7.794,2.833,-0.445,0.216,-0.699,43.64
'0:45.621',181.013,1300.367,9.567,18.043,-41.874,1.626,-7.874,2.889,1.529,-7.803,2.853,-0.442,0.222,-0.718,43.644
'0:45.625',181.013,1259.343,9.1,16.344,-40.293,1.638,-7.887,2.853,1.548,-7.901,2.843,-0.449,0.208,-0.722,43.648
'0:45.629',179.971,1285.716,8.586,14.753,-38.649,1.649,-7.959,2.864,1.519,-7.931,2.793,-0.454,0.227,-0.682,43.652
'0:45.633',168.368,1291.576,7.864,12.878,-37.115,1.685,-8.02,2.839,1.538,-8.027,2.822,-0.449,0.229,-0.701,43.656
'0:45.637',177.233,1282.044,7.264,11.226,-35.332,1.722,-8.081,2.839,1.568,-8.01,2.764,-0.449,0.229,-0.701,43.659
'0:45.641',177.819,1285.716,6.534,9.844,-33.917,1.733,-8.142,2.826,1.596,-8.088,2.764,-0.447,0.231,-0.703,43.663
'0:45.645',180.231,1244.691,5.884,8.658,-32.336,1.782,-8.191,2.813,1.664,-8.206,2.706,-0.443,0.209,-0.764,43.667
'0:45.648',181.013,1263.014,5.276,7.646,-30.651,1.842,-8.253,2.825,1.683,-8.227,2.696,-0.463,0.225,-0.697,43.671
'0:45.652',184.273,1279.114,4.303,6.877,-29.029,1.915,-8.314,2.837,1.799,-8.345,2.697,-0.454,0.229,-0.728,43.675
'0:45.656',190.204,1234.418,3.702,6.406,-27.183,1.939,-8.399,2.836,1.827,-8.383,2.736,-0.454,0.216,-0.726,43.679
'0:45.660',206.63,1252.741,2.843,6.176,-25.399,1.999,-8.46,2.848,1.856,-8.432,2.775,-0.454,0.216,-0.689,43.683
'0:45.664',226.576,1264.462,2.233,6.271,-23.698,2.047,-8.52,2.896,1.932,-8.433,2.796,-0.464,0.231,-0.689,43.687
'0:45.668',260.276,1224.919,1.22,6.25,-22.159,2.071,-8.581,2.907,1.951,-8.51,2.845,-0.475,0.229,-0.678,43.691
'0:45.672',278.332,1246.88,0.741,7.113,-20.609,2.095,-8.641,2.931,1.96,-8.596,2.922,-0.473,0.231,-0.664,43.695
'0:45.676',299.647,1221.989,-0.125,8.091,-18.966,2.131,-8.689,2.979,1.989,-8.634,2.952,-0.468,0.224,-0.674,43.699
'0:45.680',332.303,1247.621,-0.863,8.61,-17.713,2.131,-8.737,2.978,2.056,-8.724,2.913,-0.471,0.227,-0.674,43.702
'0:45.684',353.814,1205.114,-1.657,9.655,-16.303,2.105,-8.796,3.001,2.037,-8.734,2.874,-0.477,0.234,-0.666,43.706
'0:45.688',372.978,1232.228,-2.153,10.687,-15.003,2.081,-8.831,3.024,1.979,-8.79,2.931,-0.477,0.234,-0.666,43.71
'0:45.691',390.773,1202.925,-2.609,11.86,-13.885,2.031,-8.866,3.022,1.979,-8.8,2.931,-0.466,0.225,-0.668,43.714
'0:45.695',394.032,1238.83,-3.301,12.663,-12.642,1.994,-8.877,3.034,1.921,-8.847,2.949,-0.475,0.225,-0.664,43.718
'0:45.699',410.197,1205.855,-3.636,13.607,-12.081,1.958,-8.888,3.021,1.911,-8.896,2.939,-0.461,0.238,-0.697,43.722
'0:45.703',417.172,1242.502,-4.614,14.584,-10.957,1.933,-8.923,3.044,1.883,-8.906,2.899,-0.473,0.222,-0.676,43.726
'0:45.707',421.8,1230.039,-5.023,15.697,-10.442,1.933,-8.923,3.056,1.815,-8.923,2.946,-0.454,0.231,-0.672,43.73
'0:45.711',437.965,1209.527,-5.234,16.863,-9.335,1.871,-8.922,3.031,1.825,-8.943,2.937,-0.471,0.218,-0.701,43.734
'0:45.715',454.131,1220.507,-5.852,19.365,-8.898,1.896,-8.947,3.007,1.815,-8.923,2.937,-0.471,0.218,-0.701,43.738
'0:45.719',453.609,1254.223,-6.108,19.924,-8.409,1.896,-8.948,2.971,1.758,-8.922,2.936,-0.471,0.238,-0.672,43.742
'0:45.723',464.104,1236.641,-6.511,20.841,-7.998,1.871,-8.936,2.971,1.767,-8.932,2.946,-0.471,0.236,-0.678,43.745
'0:45.727',454.913,1246.88,-7.123,21.563,-7.707,1.81,-8.911,2.946,1.739,-8.932,2.887,-0.478,0.234,-0.67,43.749
'0:45.730',454.391,1226.368,-7.499,22.062,-7.541,1.737,-8.873,2.933,1.729,-8.913,2.887,-0.477,0.234,-0.67,43.753
'0:45.734',451.458,1257.861,-7.851,22.493,-7.229,1.676,-8.848,2.921,1.634,-8.884,2.768,-0.466,0.24,-0.682,43.757
'0:45.738',418.541,1253.482,-8.324,22.938,-7.244,1.603,-8.811,2.884,1.596,-8.806,2.768,-0.466,0.24,-0.682,43.761
'0:45.742',399.963,1296.696,-8.788,23.303,-7.395,1.555,-8.762,2.872,1.509,-8.795,2.747,-0.461,0.232,-0.718,43.765
'0:45.746',361.114,1291.576,-9.267,23.073,-7.307,1.494,-8.736,2.872,1.5,-8.737,2.757,-0.47,0.234,-0.666,43.769
'0:45.750',327.415,1279.855,-9.539,23.094,-7.655,1.458,-8.7,2.872,1.451,-8.725,2.805,-0.475,0.24,-0.685,43.773
'0:45.754',289.413,1318.691,-9.732,22.77,-7.754,1.433,-8.675,2.848,1.375,-8.677,2.736,-0.461,0.234,-0.666,43.777
'0:45.758',223.904,1347.994,-10.426,22.386,-7.629,1.409,-8.651,2.836,1.355,-8.636,2.814,-0.471,0.232,-0.697,43.781
'0:45.762',144.641,1323.81,-10.719,21.657,-7.587,1.373,-8.602,2.836,1.346,-8.637,2.746,-0.463,0.229,-0.67,43.784
'0:45.766',76.981,1353.855,-11.475,20.74,-7.452,1.337,-8.553,2.825,1.259,-8.538,2.764,-0.463,0.229,-0.67,43.788
'0:45.770',-6.323,1345.064,-12.102,19.817,-7.426,1.301,-8.505,2.825,1.259,-8.5,2.765,-0.478,0.24,-0.674,43.792
'0:45.773',-80.175,1369.248,-12.473,18.846,-7.317,1.289,-8.432,2.826,1.172,-8.459,2.783,-0.477,0.238,-0.649,43.796
'0:45.777',-132.778,1386.089,-13.307,17.881,-7.166,1.277,-8.396,2.827,1.202,-8.441,2.745,-0.471,0.234,-0.668,43.8
'0:45.781',-195.875,1398.551,-13.885,16.85,-6.943,1.278,-8.323,2.852,1.202,-8.333,2.785,-0.457,0.24,-0.722,43.804
'0:45.785',-244.371,1427.113,-14.522,15.71,-6.989,1.278,-8.287,2.841,1.211,-8.265,2.824,-0.475,0.229,-0.699,43.808
'0:45.789',-293.715,1434.423,-14.955,14.847,-6.605,1.34,-8.24,2.855,1.24,-8.256,2.805,-0.475,0.229,-0.664,43.812
'0:45.793',-352.771,1424.183,-15.808,13.944,-6.1,1.365,-8.193,2.856,1.278,-8.217,2.845,-0.471,0.236,-0.664,43.816
'0:45.797',-390.773,1461.537,-16.302,13.155,-5.726,1.439,-8.171,2.857,1.326,-8.198,2.837,-0.478,0.241,-0.668,43.82
'0:45.801',-406.677,1432.974,-17.133,12.346,-5.024,1.513,-8.124,2.859,1.384,-8.151,2.809,-0.482,0.232,-0.653,43.824
'0:45.805',-422.321,1480.601,-17.711,12.143,-4.197,1.575,-8.089,2.873,1.432,-8.094,2.8,-0.463,0.245,-0.649,43.827
'0:45.809',-406.677,1461.537,-18.34,11.638,-3.567,1.648,-8.055,2.886,1.519,-8.057,2.802,-0.475,0.247,-0.67,43.831
'0:45.813',-402.636,1446.885,-19.358,11.597,-2.533,1.722,-8.02,2.9,1.595,-8.037,2.872,-0.468,0.231,-0.645,43.835
'0:45.816',-377.866,1477.67,-20.003,11.698,-1.602,1.771,-7.997,2.901,1.615,-8.008,2.863,-0.468,0.231,-0.645,43.839
'0:45.820',-360.071,1471.069,-20.748,11.705,-0.208,1.808,-7.998,2.914,1.644,-7.971,2.834,-0.475,0.24,-0.655,43.843
'0:45.824',-309.098,1474.74,-21.772,11.887,0.946,1.845,-7.987,2.915,1.663,-7.951,2.874,-0.468,0.234,-0.678,43.847
'0:45.828',-261.906,1456.417,-22.591,12.292,2.262,1.882,-7.952,2.892,1.74,-7.933,2.846,-0.461,0.238,-0.695,43.851
'0:45.832',-211.258,1498.183,-23.391,12.474,3.531,1.919,-7.916,2.905,1.788,-7.953,2.866,-0.47,0.224,-0.703,43.855
'0:45.836',-155.397,1497.442,-24.186,12.939,4.998,1.956,-7.929,2.929,1.808,-7.935,2.827,-0.456,0.231,-0.666,43.859
'0:45.840',-88.845,1487.91,-25.012,13.33,6.454,1.993,-7.918,2.93,1.846,-7.924,2.887,-0.464,0.238,-0.72,43.863
'0:45.844',-20.337,1463.019,-25.702,14.288,7.941,2.042,-7.931,2.943,1.875,-7.887,2.868,-0.464,0.238,-0.72,43.867
'0:45.848',44.585,1475.447,-26.535,15.016,9.558,2.066,-7.955,2.942,1.932,-7.897,2.898,-0.473,0.227,-0.68,43.87
'0:45.852',110.42,1467.397,-27.171,15.683,11.144,2.127,-7.98,2.955,2.144,-7.998,2.881,-0.473,0.231,-0.67,43.874
'0:45.855',164.327,1454.935,-28.053,16.405,12.809,2.175,-8.005,2.967,2.047,-8.005,2.928,-0.471,0.225,-0.685,43.878
'0:45.859',199.917,1465.208,-28.587,17.18,14.53,2.212,-8.03,2.979,2.095,-8.054,2.929,-0.478,0.232,-0.659,43.882
'0:45.863',239.809,1459.347,-29.051,17.922,16.355,2.248,-8.078,2.991,2.133,-8.053,3.047,-0.457,0.229,-0.664,43.886
'0:45.867',242.481,1475.447,-29.631,18.623,18.092,2.26,-8.103,2.991,2.143,-8.055,2.949,-0.457,0.229,-0.664,43.89
'0:45.871',258.647,1482.049,-30.313,19.486,20.027,2.248,-8.102,2.991,2.124,-8.092,2.988,-0.473,0.227,-0.691,43.894
'0:45.875',260.863,1449.074,-30.661,20.403,21.681,2.247,-8.151,2.978,2.162,-8.142,2.978,-0.473,0.227,-0.662,43.898
'0:45.879',262.688,1433.715,-31.254,20.525,23.381,2.235,-8.138,2.99,2.143,-8.172,2.929,-0.445,0.229,-0.672,43.902
'0:45.883',225.534,1429.303,-31.385,21.469,24.983,2.223,-8.163,2.965,2.114,-8.171,2.938,-0.456,0.227,-0.687,43.906
'0:45.887',215.3,1441.765,-32.065,21.462,26.533,2.198,-8.174,2.952,2.133,-8.209,2.987,-0.443,0.225,-0.716,43.909
'0:45.891',181.013,1468.879,-32.274,21.779,28.176,2.186,-8.198,2.952,2.085,-8.19,2.947,-0.457,0.222,-0.705,43.913
'0:45.895',162.958,1451.297,-32.747,21.866,29.627,2.161,-8.222,2.927,2.143,-8.201,2.929,-0.457,0.222,-0.705,43.917
'0:45.898',146.532,1453.487,-33.145,21.765,31.078,2.173,-8.234,2.927,2.076,-8.211,2.869,-0.433,0.222,-0.68,43.921
'0:45.902',111.724,1482.79,-33.475,21.523,32.378,2.136,-8.245,2.926,2.086,-8.23,2.888,-0.454,0.218,-0.676,43.925
'0:45.906',73.461,1473.258,-33.952,20.909,35.04,2.136,-8.246,2.914,2.019,-8.258,2.848,-0.438,0.218,-0.697,43.929
'0:45.910',39.762,1464.467,-33.975,20.268,36.341,2.099,-8.282,2.877,1.98,-8.247,2.886,-0.452,0.225,-0.712,43.933
'0:45.914',17.404,1451.297,-34.452,19.506,37.589,2.087,-8.281,2.876,1.99,-8.306,2.857,-0.433,0.222,-0.703,43.937
'0:45.918',-17.665,1458.606,-34.695,18.839,38.415,2.111,-8.306,2.852,2.009,-8.327,2.818,-0.433,0.222,-0.703,43.941
'0:45.922',-49.995,1480.601,-34.844,17.915,39.201,2.098,-8.342,2.839,2.038,-8.347,2.828,-0.44,0.208,-0.735,43.945
'0:45.926',-84.803,1488.651,-35.066,17.079,39.955,2.123,-8.366,2.863,2.028,-8.375,2.847,-0.414,0.216,-0.712,43.949
'0:45.930',-102.859,1465.208,-35.131,16.054,40.584,2.159,-8.404,2.839,2.048,-8.386,2.779,-0.422,0.209,-0.768,43.952
'0:45.934',-128.737,1510.612,-35.3,15.07,40.906,2.146,-8.451,2.85,2.067,-8.435,2.808,-0.438,0.224,-0.697,43.956
'0:45.938',-133.56,1497.442,-35.281,14.187,41.702,2.17,-8.477,2.826,2.087,-8.465,2.74,-0.421,0.216,-0.728,43.96
'0:45.941',-148.683,1489.392,-35.26,13.168,41.869,2.194,-8.55,2.776,2.086,-8.493,2.798,-0.429,0.211,-0.737,43.964
'0:45.945',-133.039,1482.79,-35.429,12.265,41.884,2.23,-8.599,2.764,2.135,-8.574,2.711,-0.429,0.211,-0.737,43.968
'0:45.949',-119.024,1525.263,-35.435,11.098,41.733,2.254,-8.648,2.739,2.174,-8.634,2.643,-0.431,0.216,-0.71,43.972
'0:45.953',-145.163,1507.681,-35.577,10.154,41.505,2.29,-8.758,2.713,2.183,-8.721,2.681,-0.414,0.208,-0.728,43.976
'0:45.957',-164.327,1502.562,-35.775,9.163,41.505,2.326,-8.843,2.7,2.212,-8.76,2.671,-0.401,0.206,-0.72,43.98
'0:45.961',-193.463,1550.188,-36.028,8.462,41.088,2.348,-9,2.686,2.26,-8.947,2.612,-0.407,0.202,-0.76,43.984
'0:45.965',-193.985,1555.308,-35.935,7.464,41.057,2.408,-9.146,2.672,2.318,-9.074,2.602,-0.394,0.208,-0.781,43.988
'0:45.969',-213.67,1560.427,-35.942,6.972,40.906,2.467,-9.351,2.669,2.405,-9.251,2.583,-0.394,0.208,-0.795,43.992
'0:45.973',-210.15,1534.054,-35.912,6.709,40.652,2.563,-9.57,2.678,2.462,-9.513,2.601,-0.394,0.208,-0.795,43.995
'0:45.977',-215.3,1567.77,-35.887,6.291,40.454,2.634,-9.764,2.676,2.5,-9.63,2.611,-0.405,0.19,-0.768,43.999
'0:45.980',-226.576,1556.79,-36.128,6.237,40.381,2.705,-9.982,2.649,2.624,-9.874,2.67,-0.4,0.199,-0.747,44.003
'0:45.984',-223.643,1542.138,-35.87,5.934,40.428,2.764,-10.224,2.669,2.624,-10.018,2.737,-0.396,0.197,-0.762,44.007
'0:45.988',-210.933,1574.372,-35.722,6.352,40.511,2.823,-10.442,2.654,2.71,-10.282,2.717,-0.401,0.193,-0.733,44.011
'0:45.992',-210.672,1561.169,-35.644,7.08,40.776,2.894,-10.672,2.639,2.903,-10.588,2.639,-0.386,0.201,-0.737,44.015
'0:45.996',-185.902,1545.776,-35.437,7.592,40.6,3.001,-10.903,2.612,2.865,-10.743,2.618,-0.386,0.201,-0.737,44.019
'0:46.000',-195.875,1572.89,-35.045,8.502,40.704,3.097,-11.134,2.609,2.961,-11.027,2.598,-0.389,0.202,-0.762,44.023
'0:46.004',-188.575,1561.91,-34.587,9.655,40.402,3.167,-11.401,2.557,2.971,-11.222,2.528,-0.394,0.193,-0.745,44.027
'0:46.008',-174.3,1539.208,-34.361,10.883,40.49,3.238,-11.62,2.506,3.115,-11.477,2.538,-0.38,0.183,-0.795,44.031
'0:46.012',-177.233,1528.194,-34.021,12.211,40.386,3.31,-11.814,2.479,3.221,-11.645,2.48,-0.354,0.195,-0.774,44.034
'0:46.016',-171.301,1518.695,-33.388,13.532,39.976,3.406,-11.973,2.465,3.279,-11.851,2.44,-0.365,0.185,-0.806,44.038
'0:46.020',-149.204,1523.815,-32.871,15.481,39.752,3.478,-12.143,2.427,3.394,-12.057,2.411,-0.375,0.183,-0.77,44.042
'0:46.023',-140.339,1537.726,-32.441,17.477,39.393,3.55,-12.242,2.402,3.403,-12.163,2.44,-0.375,0.183,-0.77,44.046
'0:46.027',-123.587,1504.751,-31.995,19.486,38.79,3.598,-12.34,2.365,3.529,-12.312,2.372,-0.377,0.188,-0.785,44.05
'0:46.031',-110.942,1476.188,-31.273,21.914,38.114,3.634,-12.402,2.316,3.548,-12.362,2.333,-0.375,0.188,-0.785,44.054
'0:46.035',-107.682,1463.726,-30.786,24.166,37.017,3.658,-12.438,2.303,3.596,-12.412,2.314,-0.375,0.188,-0.764,44.058
