'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:41.410',-12.003,1364.986,-0.459,1.405,-13.239,0.795,-1.54,9.491,0.588,-1.615,9.379,0.156,0.78,-0.549,27.431
'0:41.414',13.604,1365.003,-0.126,1.743,-13.206,0.782,-1.601,9.441,0.617,-1.635,9.36,0.151,0.78,-0.553,27.435
'0:41.418',55.402,1365.676,0.819,2.147,-13.719,0.745,-1.6,9.416,0.541,-1.655,9.29,0.151,0.785,-0.553,27.439
'0:41.422',79.115,1366.704,1.13,2.119,-13.539,0.733,-1.6,9.404,0.493,-1.674,9.23,0.156,0.783,-0.551,27.443
'0:41.426',102.321,1367.683,1.653,2.171,-13.884,0.659,-1.624,9.354,0.522,-1.647,9.182,0.156,0.783,-0.553,27.446
'0:41.430',89.918,1368.279,2.333,1.767,-14.322,0.623,-1.611,9.354,0.445,-1.655,9.171,0.156,0.783,-0.555,27.45
'0:41.434',65.378,1368.37,2.789,1.348,-14.555,0.598,-1.599,9.305,0.417,-1.627,9.122,0.156,0.783,-0.555,27.454
'0:41.438',40.571,1368.07,3.081,0.672,-14.641,0.562,-1.551,9.257,0.388,-1.625,9.161,0.154,0.783,-0.555,27.458
'0:41.441',47.053,1367.596,3.746,0.164,-14.783,0.55,-1.515,9.246,0.379,-1.578,9.073,0.156,0.787,-0.551,27.462
'0:41.445',53.775,1367.07,3.906,-0.221,-14.903,0.563,-1.444,9.235,0.36,-1.549,9.053,0.149,0.785,-0.557,27.466
'0:41.449',57.029,1366.484,4.069,-1.189,-15.124,0.552,-1.396,9.199,0.389,-1.462,9.064,0.149,0.778,-0.551,27.47
'0:41.453',16.858,1365.805,4.359,-1.87,-14.798,0.565,-1.348,9.188,0.35,-1.452,9.044,0.14,0.787,-0.53,27.474
'0:41.457',-22.513,1365.139,4.51,-2.119,-15.027,0.577,-1.301,9.177,0.379,-1.336,9.046,0.133,0.801,-0.496,27.478
'0:41.461',-15.231,1364.63,4.411,-2.439,-14.929,0.603,-1.241,9.179,0.389,-1.279,8.978,0.133,0.801,-0.496,27.482
'0:41.465',4.988,1364.258,4.045,-2.683,-14.933,0.64,-1.194,9.18,0.418,-1.24,9.018,0.128,0.798,-0.492,27.486
'0:41.469',-9.309,1363.763,3.949,-2.636,-14.858,0.714,-1.147,9.218,0.505,-1.173,9.039,0.13,0.796,-0.496,27.489
'0:41.473',-32.222,1362.836,3.986,-2.119,-14.986,0.763,-1.159,9.255,0.562,-1.155,9.021,0.13,0.796,-0.492,27.493
'0:41.477',-38.677,1361.376,3.635,-1.64,-15.282,0.824,-1.148,9.304,0.619,-1.193,9.129,0.128,0.796,-0.496,27.497
'0:41.480',-47.586,1359.63,3.583,-1.146,-15.162,0.873,-1.171,9.389,0.676,-1.203,9.169,0.125,0.798,-0.496,27.501
'0:41.484',-72.393,1358.02,3.294,-0.061,-15.188,0.897,-1.183,9.438,0.753,-1.213,9.229,0.125,0.798,-0.496,27.505
'0:41.488',-70.232,1356.929,3.272,0.437,-15.334,0.921,-1.207,9.486,0.724,-1.231,9.277,0.125,0.794,-0.49,27.509
'0:41.492',-35.45,1356.591,3.251,0.991,-15.203,0.909,-1.194,9.523,0.705,-1.221,9.257,0.123,0.796,-0.488,27.513
'0:41.496',-30.862,1357.044,3.223,1.33,-15.285,0.896,-1.218,9.498,0.742,-1.22,9.375,0.119,0.798,-0.48,27.517
'0:41.500',-34.116,1358.138,3.386,1.715,-15.154,0.884,-1.241,9.521,0.714,-1.219,9.355,0.126,0.799,-0.492,27.521
'0:41.504',-65.645,1359.564,3.18,1.785,-15.319,0.859,-1.253,9.509,0.713,-1.258,9.364,0.123,0.799,-0.49,27.525
'0:41.508',-124.14,1360.992,3.426,1.8,-15.342,0.846,-1.301,9.496,0.675,-1.326,9.334,0.123,0.794,-0.488,27.529
'0:41.512',-127.395,1362.278,3.441,1.691,-15.338,0.81,-1.312,9.495,0.656,-1.345,9.343,0.123,0.794,-0.488,27.532
'0:41.516',-147.613,1363.487,3.497,1.612,-15.537,0.822,-1.336,9.495,0.617,-1.343,9.421,0.121,0.796,-0.49,27.536
'0:41.520',-136.544,1364.697,3.521,1.447,-15.443,0.821,-1.349,9.47,0.617,-1.373,9.362,0.123,0.805,-0.488,27.54
'0:41.523',-115.791,1365.861,3.848,1.452,-15.803,0.846,-1.374,9.446,0.665,-1.345,9.343,0.116,0.798,-0.482,27.544
'0:41.527',-138.171,1366.871,3.574,1.635,-15.818,0.809,-1.374,9.421,0.627,-1.364,9.323,0.123,0.794,-0.49,27.548
'0:41.531',-171.327,1367.739,3.842,1.79,-15.701,0.784,-1.386,9.384,0.58,-1.384,9.263,0.116,0.798,-0.484,27.552
'0:41.535',-146.52,1368.589,3.654,1.847,-15.345,0.747,-1.397,9.359,0.58,-1.414,9.195,0.116,0.803,-0.484,27.556
'0:41.539',-94.506,1369.457,3.601,1.757,-15.218,0.711,-1.421,9.322,0.561,-1.462,9.204,0.116,0.803,-0.484,27.56
'0:41.543',-104.482,1370.119,3.565,1.663,-15.387,0.686,-1.433,9.297,0.484,-1.443,9.144,0.119,0.801,-0.486,27.564
'0:41.547',-132.783,1370.206,3.691,1.179,-15.136,0.649,-1.433,9.285,0.484,-1.463,9.125,0.116,0.792,-0.492,27.568
'0:41.551',-131.422,1369.467,3.903,1.132,-15.154,0.637,-1.42,9.285,0.446,-1.424,9.075,0.114,0.798,-0.488,27.571
'0:41.555',-130.089,1367.993,3.897,1.048,-15.016,0.625,-1.384,9.273,0.418,-1.434,9.046,0.119,0.806,-0.49,27.575
'0:41.559',-114.991,1366.216,3.879,0.329,-14.944,0.626,-1.348,9.286,0.427,-1.414,9.075,0.118,0.799,-0.484,27.579
'0:41.563',-90.718,1364.683,3.974,0.348,-14.746,0.614,-1.288,9.287,0.427,-1.326,9.105,0.118,0.799,-0.484,27.583
'0:41.566',-83.97,1363.766,4.116,-0.028,-14.51,0.627,-1.215,9.3,0.436,-1.286,9.193,0.116,0.801,-0.492,27.587
'0:41.570',-96.64,1363.487,4.02,-0.362,-14.457,0.64,-1.131,9.326,0.426,-1.217,9.204,0.116,0.796,-0.49,27.591
'0:41.574',-126.301,1363.585,4.066,-0.249,-14.169,0.665,-1.072,9.328,0.445,-1.179,9.214,0.107,0.799,-0.478,27.595
'0:41.578',-128.462,1363.721,4.051,-0.263,-14.199,0.654,-1.036,9.304,0.465,-1.073,9.186,0.116,0.801,-0.48,27.599
'0:41.582',-107.176,1363.7,4.1,-0.15,-13.94,0.666,-1,9.317,0.475,-1.016,9.118,0.116,0.799,-0.488,27.603
'0:41.586',-86.397,1363.477,4.036,-0.132,-13.91,0.715,-0.989,9.318,0.503,-0.986,9.197,0.112,0.803,-0.478,27.607
'0:41.590',-51.641,1363.097,3.894,-0.009,-13.831,0.764,-0.991,9.282,0.542,-1.006,9.168,0.112,0.803,-0.478,27.611
'0:41.594',-17.391,1362.672,4.054,0.005,-13.925,0.85,-1.006,9.235,0.6,-1.008,9.14,0.114,0.798,-0.486,27.614
'0:41.598',-48.386,1362.365,3.903,0.47,-14.27,0.899,-1.007,9.211,0.677,-1.038,9.141,0.111,0.801,-0.484,27.618
'0:41.602',-114.725,1362.222,3.996,0.719,-14.581,0.972,-1.021,9.2,0.774,-1.071,9.035,0.121,0.803,-0.476,27.622
'0:41.605',-138.704,1362.076,4.18,1.372,-14.869,1.033,-1.047,9.176,0.822,-1.092,9.006,0.111,0.803,-0.484,27.626
'0:41.609',-128.995,1361.71,4.183,2.171,-15.252,1.094,-1.109,9.164,0.87,-1.093,9.007,0.109,0.799,-0.482,27.63
'0:41.613',-105.815,1361.097,4.3,2.664,-15.69,1.143,-1.146,9.176,0.909,-1.162,8.958,0.109,0.799,-0.482,27.634
'0:41.617',-120.379,1360.484,4.245,3.477,-16.132,1.166,-1.195,9.151,0.966,-1.201,9.008,0.109,0.805,-0.473,27.638
'0:41.621',-145.72,1360.139,4.617,4.619,-16.492,1.191,-1.219,9.151,0.985,-1.22,9.047,0.107,0.803,-0.48,27.642
'0:41.625',-163.511,1360.142,4.774,5.281,-16.856,1.166,-1.218,9.163,1.005,-1.25,9.037,0.111,0.799,-0.478,27.646
'0:41.629',-172.127,1360.362,4.845,5.962,-17.08,1.105,-1.229,9.186,0.918,-1.307,9.036,0.107,0.799,-0.484,27.65
'0:41.633',-155.696,1360.654,5.156,6.376,-17.14,1.105,-1.229,9.186,0.908,-1.277,9.036,0.109,0.799,-0.48,27.654
'0:41.637',-142.492,1361.027,5.322,6.804,-17.133,1.007,-1.215,9.173,0.898,-1.257,9.104,0.109,0.806,-0.478,27.657
'0:41.641',-148.947,1361.606,6.018,6.658,-17.005,0.971,-1.177,9.185,0.793,-1.226,9.093,0.109,0.806,-0.478,27.661
'0:41.645',-128.728,1362.439,6.412,6.315,-17.238,0.909,-1.176,9.196,0.745,-1.187,9.063,0.105,0.805,-0.478,27.665
'0:41.648',-150.841,1363.491,6.778,6.009,-17.193,0.885,-1.139,9.233,0.716,-1.176,9.062,0.107,0.798,-0.48,27.669
'0:41.652',-152.735,1364.794,7.409,5.577,-17.32,0.849,-1.114,9.233,0.687,-1.136,9.121,0.112,0.798,-0.482,27.673
'0:41.656',-128.462,1366.415,7.754,5.385,-17.155,0.8,-1.101,9.22,0.6,-1.124,9.168,0.107,0.799,-0.48,27.677
'0:41.660',-105.549,1368.272,8.25,5.46,-16.717,0.8,-1.065,9.209,0.6,-1.096,9.12,0.107,0.805,-0.48,27.681
'0:41.664',-113.364,1370.095,8.579,5.037,-16.578,0.825,-1.054,9.173,0.62,-1.107,9.061,0.107,0.805,-0.478,27.685
'0:41.668',-128.728,1371.645,9.108,4.788,-16.2,0.825,-1.067,9.149,0.678,-1.108,9.072,0.107,0.801,-0.478,27.689
'0:41.672',-131.422,1372.882,9.37,4.276,-15.952,0.801,-1.054,9.136,0.658,-1.098,9.033,0.112,0.799,-0.469,27.693
'0:41.676',-129.262,1373.855,9.899,3.618,-15.874,0.788,-1.066,9.112,0.582,-1.068,9.012,0.105,0.806,-0.469,27.696
'0:41.680',-125.234,1374.472,10.241,3.153,-15.705,0.752,-1.054,9.112,0.601,-1.059,9.013,0.104,0.806,-0.48,27.7
'0:41.684',-113.898,1374.559,10.374,2.885,-15.289,0.739,-1.065,9.123,0.582,-1.118,8.953,0.102,0.805,-0.469,27.704
'0:41.688',-125.768,1374.039,10.755,2.124,-15.3,0.751,-1.077,9.123,0.582,-1.107,9.022,0.105,0.796,-0.471,27.708
'0:41.691',-143.559,1373.057,11.054,1.682,-15.147,0.764,-1.078,9.123,0.63,-1.098,9.052,0.105,0.796,-0.471,27.712
'0:41.695',-144.093,1371.9,11.386,1.471,-15.102,0.776,-1.09,9.135,0.572,-1.116,9.06,0.1,0.803,-0.473,27.716
'0:41.699',-127.661,1370.833,11.777,0.855,-14.701,0.763,-1.114,9.123,0.572,-1.166,8.982,0.098,0.805,-0.469,27.72
'0:41.703',-131.956,1370.001,12.325,0.475,-14.641,0.775,-1.114,9.123,0.543,-1.146,8.972,0.1,0.813,-0.473,27.724
'0:41.707',-139.238,1369.398,12.873,0.089,-14.341,0.763,-1.138,9.122,0.543,-1.145,9.021,0.102,0.806,-0.469,27.728
'0:41.711',-155.162,1368.934,13.073,-0.273,-14.06,0.812,-1.115,9.123,0.601,-1.127,9.002,0.104,0.808,-0.463,27.732
'0:41.715',-174.021,1368.502,13.572,-0.489,-14.251,0.825,-1.079,9.136,0.649,-1.128,8.984,0.097,0.806,-0.471,27.736
'0:41.719',-176.448,1367.962,14.203,-0.451,-14.045,0.874,-1.056,9.15,0.649,-1.099,8.994,0.097,0.806,-0.471,27.739
'0:41.723',-165.405,1367.15,14.812,-0.789,-14.053,0.911,-1.021,9.126,0.678,-1.04,9.053,0.102,0.81,-0.463,27.743
'0:41.727',-171.327,1365.909,15.225,-1.626,-14,0.949,-0.962,9.116,0.707,-1.002,9.054,0.097,0.805,-0.465,27.747
'0:41.730',-169.699,1364.184,15.551,-2.096,-13.831,0.974,-0.891,9.105,0.822,-0.908,8.998,0.1,0.808,-0.461,27.751
'0:41.734',-188.851,1362.132,16.253,-2.575,-14.113,1.035,-0.869,9.07,0.832,-0.899,8.979,0.111,0.813,-0.432,27.755
'0:41.738',-176.715,1360.166,16.582,-2.908,-14.558,1.109,-0.834,9.084,0.948,-0.882,8.952,0.095,0.815,-0.448,27.759
'0:41.742',-166.205,1358.842,16.748,-3.026,-15.405,1.11,-0.81,9.109,0.957,-0.861,9.02,0.095,0.815,-0.448,27.763
'0:41.746',-170.526,1358.626,17.022,-2.631,-15.664,1.11,-0.785,9.146,0.967,-0.871,9.03,0.091,0.808,-0.459,27.767
'0:41.750',-151.908,1359.752,16.992,-2.138,-15.975,1.098,-0.784,9.157,0.937,-0.841,9.059,0.095,0.812,-0.45,27.771
'0:41.754',-125.501,1362.132,17.309,-1.832,-16.155,1.098,-0.784,9.17,0.937,-0.791,9.089,0.1,0.813,-0.45,27.775
'0:41.758',-22.78,1365.341,17.349,-0.846,-16.368,1.048,-0.795,9.157,0.889,-0.82,9.088,0.091,0.81,-0.446,27.779
'0:41.762',80.208,1368.736,17.46,-0.366,-16.717,1.036,-0.795,9.169,0.861,-0.83,9.029,0.098,0.815,-0.455,27.782
'0:41.766',144.359,1371.68,17.506,0.291,-16.694,0.963,-0.804,9.204,0.832,-0.809,9.077,0.093,0.808,-0.45,27.786
'0:41.770',203.415,1373.698,17.152,0.836,-16.975,0.938,-0.827,9.251,0.764,-0.885,9.124,0.093,0.808,-0.45,27.79
'0:41.773',140.865,1374.468,17.099,1.316,-17.38,0.913,-0.85,9.299,0.763,-0.874,9.173,0.093,0.815,-0.446,27.794
'0:41.777',56.469,1373.834,17.062,2.349,-17.594,0.9,-0.872,9.347,0.705,-0.872,9.25,0.09,0.817,-0.44,27.798
'0:41.781',-1.494,1371.799,17.352,2.876,-17.867,0.888,-0.882,9.443,0.705,-0.9,9.279,0.088,0.813,-0.446,27.802
'0:41.785',-43.265,1368.52,17.173,3.327,-17.669,0.827,-0.868,9.503,0.647,-0.898,9.347,0.09,0.815,-0.446,27.806
'0:41.789',-73.193,1364.299,17.37,3.435,-17.598,0.753,-0.889,9.562,0.569,-0.876,9.414,0.083,0.812,-0.444,27.81
'0:41.793',-89.918,1359.612,17.413,3.468,-17.538,0.716,-0.888,9.586,0.549,-0.875,9.472,0.083,0.812,-0.444,27.814
'0:41.797',-93.679,1355.012,17.567,3.35,-17.324,0.679,-0.886,9.61,0.463,-0.893,9.451,0.095,0.815,-0.438,27.818
'0:41.801',-131.689,1350.96,17.709,3.092,-17.354,0.667,-0.886,9.622,0.482,-0.903,9.471,0.095,0.824,-0.436,27.821
'0:41.805',-137.077,1347.708,17.94,2.683,-17.137,0.643,-0.897,9.633,0.453,-0.912,9.47,0.088,0.817,-0.438,27.825
'0:41.809',-151.641,1345.374,18.032,2.429,-16.874,0.606,-0.86,9.657,0.463,-0.912,9.461,0.086,0.812,-0.43,27.829
'0:41.813',-140.332,1344.028,18.195,2.096,-16.777,0.582,-0.847,9.67,0.424,-0.911,9.509,0.09,0.819,-0.43,27.833
'0:41.816',-130.089,1343.666,18.3,1.518,-16.694,0.594,-0.823,9.658,0.414,-0.871,9.519,0.088,0.822,-0.432,27.837
'0:41.820',-133.583,1344.161,18.432,1.193,-16.308,0.643,-0.813,9.623,0.434,-0.823,9.519,0.088,0.822,-0.432,27.841
'0:41.824',-134.677,1345.3,18.5,0.432,-16.177,0.705,-0.755,9.588,0.511,-0.796,9.501,0.084,0.822,-0.432,27.845
'0:41.828',-147.613,1346.841,18.303,-0.273,-16.192,0.731,-0.696,9.565,0.52,-0.748,9.492,0.084,0.815,-0.425,27.849
'0:41.832',-154.602,1348.59,17.884,-0.836,-16.072,0.743,-0.661,9.542,0.55,-0.74,9.415,0.084,0.821,-0.423,27.853
'0:41.836',-147.053,1350.305,17.684,-1.433,-16.042,0.768,-0.589,9.532,0.589,-0.634,9.387,0.084,0.826,-0.423,27.857
'0:41.840',-135.477,1351.681,17.324,-1.912,-16.185,0.842,-0.568,9.509,0.627,-0.557,9.398,0.079,0.824,-0.425,27.861
'0:41.844',-134.943,1352.441,16.77,-1.842,-16.361,0.904,-0.557,9.51,0.695,-0.587,9.399,0.084,0.821,-0.425,27.864
'0:41.848',-144.919,1352.545,16.447,-1.32,-16.316,0.965,-0.558,9.523,0.714,-0.549,9.36,0.084,0.821,-0.425,27.868
'0:41.852',-136.277,1352.225,15.523,-0.949,-16.185,1.002,-0.559,9.511,0.81,-0.56,9.401,0.081,0.822,-0.419,27.872
'0:41.855',-131.689,1351.845,15.009,-0.376,-16.305,1.014,-0.559,9.548,0.82,-0.551,9.382,0.081,0.822,-0.417,27.876
'0:41.859',-121.18,1351.698,13.981,0.07,-16.189,1.063,-0.559,9.597,0.868,-0.561,9.392,0.083,0.824,-0.417,27.88
'0:41.863',-118.219,1351.848,13.402,0.818,-16.234,1.124,-0.547,9.658,0.896,-0.598,9.529,0.079,0.826,-0.421,27.884
'0:41.867',-126.034,1352.144,12.741,1.823,-16.421,1.161,-0.523,9.708,0.934,-0.598,9.569,0.088,0.819,-0.413,27.888
'0:41.871',-118.219,1352.385,12.033,2.885,-16.623,1.149,-0.497,9.768,0.953,-0.529,9.618,0.088,0.819,-0.413,27.892
'0:41.875',-116.058,1352.507,11.226,3.693,-16.668,1.162,-0.449,9.806,0.952,-0.48,9.658,0.081,0.822,-0.407,27.896
'0:41.879',-106.616,1352.625,10.377,4.515,-16.803,1.15,-0.412,9.818,0.962,-0.49,9.648,0.077,0.824,-0.411,27.9
'0:41.883',-102.054,1352.855,9.315,4.731,-16.649,1.138,-0.4,9.818,0.961,-0.43,9.736,0.081,0.828,-0.413,27.904
'0:41.887',-107.709,1353.145,8.413,5.22,-17.193,1.077,-0.375,9.83,0.904,-0.419,9.736,0.079,0.824,-0.413,27.907
'0:41.891',-115.525,1353.378,7.228,5.77,-17.598,0.979,-0.384,9.841,0.836,-0.389,9.735,0.079,0.826,-0.413,27.911
'0:41.895',-99.627,1353.563,6.375,6.446,-17.406,0.905,-0.43,9.839,0.789,-0.389,9.705,0.076,0.826,-0.411,27.915
'0:41.898',-92.612,1353.849,5.285,6.794,-17.009,0.819,-0.464,9.849,0.692,-0.454,9.78,0.076,0.826,-0.411,27.919
'0:41.902',-86.957,1354.333,4.359,7.156,-17.077,0.745,-0.51,9.884,0.634,-0.482,9.799,0.076,0.829,-0.411,27.923
'0:41.906',-58.896,1354.932,3.34,7.297,-16.908,0.708,-0.533,9.907,0.567,-0.51,9.768,0.079,0.826,-0.413,27.927
'0:41.910',-51.347,1355.455,2.324,7.414,-16.492,0.67,-0.568,9.93,0.48,-0.606,9.776,0.081,0.824,-0.409,27.931
'0:41.914',-67.005,1355.814,1.61,7.532,-16.556,0.609,-0.613,9.977,0.48,-0.625,9.785,0.079,0.829,-0.411,27.935
'0:41.918',-58.363,1356.037,0.628,7.494,-16.14,0.548,-0.613,9.927,0.317,-0.603,9.773,0.079,0.829,-0.411,27.939
'0:41.922',-53.508,1356.152,-0.194,5.916,-15.66,0.425,-0.587,9.878,0.297,-0.603,9.743,0.079,0.829,-0.411,27.943
'0:41.926',-42.998,1356.155,-1.182,3.961,-14.862,0.34,-0.538,9.841,0.173,-0.611,9.722,0.077,0.824,-0.417,27.946
'0:41.930',-35.45,1356.096,-2.198,2.518,-13.839,0.279,-0.488,9.829,0.028,-0.589,9.729,0.076,0.824,-0.413,27.95
'0:41.934',-19.819,1356.096,-3.001,1.259,-13.378,0.28,-0.452,9.842,0.057,-0.522,9.72,0.081,0.831,-0.407,27.954
'0:41.938',-11.47,1356.277,-3.922,-0.009,-12.745,0.366,-0.442,9.855,0.125,-0.436,9.703,0.079,0.831,-0.415,27.958
'0:41.941',-5.255,1356.703,-4.716,-1.114,-12.164,0.513,-0.458,9.821,0.202,-0.475,9.733,0.074,0.831,-0.411,27.962
'0:41.945',6.615,1357.365,-5.187,-2.011,-11.943,0.684,-0.462,9.823,0.413,-0.519,9.687,0.07,0.828,-0.409,27.966
'0:41.949',13.604,1358.194,-6.141,-2.744,-11.242,0.855,-0.454,9.814,0.519,-0.51,9.719,0.07,0.828,-0.409,27.97
'0:41.953',27.634,1359.01,-7.034,-2.904,-10.837,1.003,-0.433,9.804,0.721,-0.495,9.693,0.07,0.822,-0.409,27.974
'0:41.957',50.547,1359.508,-9.25,-2.246,-9.612,1.089,-0.411,9.805,0.837,-0.498,9.646,0.072,0.828,-0.409,27.978
'0:41.961',42.198,1359.414,-10.361,-1.508,-8.866,1.113,-0.389,9.77,0.875,-0.468,9.686,0.069,0.828,-0.417,27.982
'0:41.965',41.371,1358.703,-11.155,-1.052,-8.289,1.138,-0.389,9.746,0.924,-0.431,9.658,0.07,0.821,-0.417,27.986
'0:41.969',64.017,1357.609,-11.962,-0.258,-7.735,1.15,-0.426,9.733,0.924,-0.441,9.619,0.076,0.821,-0.419,27.989
'0:41.973',73.727,1356.427,-12.639,0.385,-7.101,1.174,-0.463,9.697,0.953,-0.482,9.57,0.069,0.826,-0.415,27.993
'0:41.977',79.942,1355.312,-13.073,1.273,-6.985,1.173,-0.536,9.695,0.934,-0.559,9.579,0.069,0.826,-0.415,27.997
'0:41.980',89.918,1354.302,-13.43,1.489,-6.858,1.172,-0.607,9.731,1.001,-0.598,9.599,0.072,0.824,-0.415,28.001
'0:41.984',90.985,1353.462,-13.242,1.955,-6.682,1.134,-0.737,9.788,0.942,-0.731,9.714,0.072,0.826,-0.419,28.005
'0:41.988',97.467,1352.897,-13.129,1.917,-6.483,1.072,-0.83,9.882,0.903,-0.768,9.772,0.065,0.815,-0.423,28.009
'0:41.992',90.451,1352.688,-12.747,1.593,-6.517,0.973,-0.911,9.94,0.797,-0.853,9.799,0.063,0.821,-0.421,28.013
'0:41.996',79.675,1352.852,-12.614,1.099,-6.697,0.887,-0.97,9.889,0.701,-0.94,9.767,0.072,0.829,-0.423,28.017
'0:42.000',89.651,1353.326,-12.11,0.099,-6.4,0.789,-0.958,9.743,0.606,-0.988,9.667,0.072,0.829,-0.423,28.021
'0:42.004',74.82,1353.974,-11.987,-1.203,-5.846,0.655,-0.911,9.548,0.434,-0.941,9.47,0.074,0.819,-0.423,28.025
'0:42.008',66.445,1354.643,-11.805,-2.204,-4.973,0.558,-0.84,9.379,0.377,-0.864,9.362,0.069,0.813,-0.423,28.029
'0:42.012',74.554,1355.249,-11.392,-3.247,-4.088,0.522,-0.793,9.246,0.292,-0.827,9.214,0.072,0.813,-0.427,28.032
'0:42.016',61.59,1355.81,-10.921,-3.712,-3.17,0.559,-0.772,9.15,0.321,-0.809,9.156,0.069,0.817,-0.423,28.036
'0:42.020',55.935,1356.274,-10.534,-4.337,-2.443,0.632,-0.786,9.115,0.428,-0.803,9.021,0.07,0.822,-0.427,28.04
'0:42.023',59.163,1356.546,-10.454,-4.694,-2.181,0.767,-0.802,9.08,0.515,-0.815,8.974,0.069,0.819,-0.432,28.044
'0:42.027',35.716,1356.595,-10.512,-5.117,-1.99,0.828,-0.794,8.972,0.64,-0.818,8.947,0.069,0.819,-0.432,28.048
'0:42.031',27.634,1356.493,-11.032,-6.625,-1.668,0.854,-0.7,8.877,0.642,-0.755,8.713,0.063,0.819,-0.425,28.052
'0:42.035',-2.027,1356.382,-11.58,-7.903,-0.854,0.831,-0.593,8.806,0.632,-0.715,8.733,0.065,0.821,-0.432,28.056
'0:42.039',-24.14,1356.351,-12.19,-8.152,-0.304,0.844,-0.509,8.796,0.652,-0.571,8.685,0.062,0.821,-0.423,28.06
'0:42.043',-20.886,1356.424,-12.482,-8.011,0.345,0.869,-0.449,8.834,0.671,-0.503,8.696,0.065,0.821,-0.432,28.064
'0:42.047',-29.528,1356.591,-13.098,-8.072,1.016,0.943,-0.413,8.884,0.68,-0.433,8.794,0.067,0.813,-0.434,28.068
'0:42.051',-22.513,1356.859,-13.507,-8.547,1.536,1.004,-0.425,8.981,0.747,-0.443,8.864,0.067,0.813,-0.434,28.071
'0:42.055',-20.352,1357.236,-13.59,-8.528,2.23,1.101,-0.496,9.163,0.823,-0.442,8.973,0.062,0.817,-0.438,28.075
'0:42.059',-25.474,1357.717,-13.997,-8.255,2.125,1.185,-0.565,9.405,0.947,-0.548,9.149,0.062,0.815,-0.434,28.079
'0:42.063',-51.081,1358.372,-14.089,-7.936,2.106,1.209,-0.67,9.609,1.013,-0.615,9.267,0.065,0.815,-0.436,28.083
'0:42.066',-72.927,1359.327,-14.44,-7.264,2.121,1.195,-0.763,9.789,1.01,-0.734,9.608,0.072,0.812,-0.415,28.087
'0:42.070',-83.97,1360.658,-14.449,-6.968,2.301,1.12,-0.854,9.967,0.97,-0.924,9.791,0.063,0.81,-0.442,28.091
'0:42.074',-86.13,1362.324,-14.612,-6.216,3.032,1.058,-0.947,10.05,0.893,-0.902,9.849,0.065,0.815,-0.442,28.095
'0:42.078',-77.514,1364.177,-14.092,-4.891,3.893,0.996,-1.04,10.132,0.834,-1.055,9.954,0.065,0.815,-0.442,28.099
'0:42.082',-69.699,1366.045,-13.769,-3.848,5.01,0.982,-1.124,10.142,0.824,-1.093,9.963,0.062,0.813,-0.442,28.103
'0:42.086',-72.66,1367.809,-13.575,-2.495,5.943,1.019,-1.196,10.153,0.786,-1.19,9.962,0.062,0.81,-0.442,28.107
'0:42.090',-66.178,1369.471,-13.027,-1.452,6.562,1.006,-1.257,10.092,0.824,-1.23,9.933,0.062,0.808,-0.446,28.111
'0:42.094',-54.041,1371.088,-12.845,-0.991,7.184,1.018,-1.271,10.007,0.844,-1.27,9.884,0.062,0.808,-0.453,28.114
'0:42.098',-47.32,1372.659,-12.735,-0.714,7.686,0.993,-1.26,9.922,0.807,-1.311,9.737,0.062,0.815,-0.446,28.118
'0:42.102',-38.41,1374.127,-12.279,-0.545,8.338,0.957,-1.225,9.801,0.758,-1.271,9.736,0.062,0.813,-0.446,28.122
'0:42.105',-38.971,1375.433,-12.396,-1.015,9.069,0.921,-1.191,9.68,0.741,-1.237,9.492,0.069,0.813,-0.446,28.126
'0:42.109',-47.32,1376.569,-11.943,-1.302,9.784,0.922,-1.145,9.548,0.703,-1.246,9.472,0.067,0.813,-0.45,28.13
'0:42.113',-36.81,1377.482,-11.857,-2.072,10.133,0.995,-1.159,9.537,0.79,-1.229,9.415,0.065,0.803,-0.45,28.134
'0:42.117',-48.12,1378.036,-11.192,-1.729,10.271,1.093,-1.199,9.489,0.867,-1.231,9.396,0.065,0.812,-0.457,28.138
'0:42.121',-38.971,1378.103,-11.017,-1.677,10.451,1.154,-1.213,9.441,0.935,-1.204,9.349,0.065,0.81,-0.457,28.142
'0:42.125',-38.144,1377.685,-10.983,-2.213,10.395,1.19,-1.238,9.417,0.945,-1.215,9.291,0.067,0.808,-0.455,28.146
'0:42.129',-30.595,1376.946,-10.758,-2.152,10.455,1.202,-1.24,9.344,0.984,-1.247,9.193,0.067,0.808,-0.455,28.15
'0:42.133',-36.81,1376.137,-10.684,-2.763,11.077,1.13,-1.18,9.223,0.937,-1.249,9.017,0.067,0.808,-0.453,28.154
'0:42.137',-32.222,1375.513,-11.125,-3.496,11.632,1.045,-1.108,9.115,0.899,-1.21,8.997,0.067,0.812,-0.457,28.157
