'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:54.684',-300.462,1318.694,-9.145,-66.223,33.006,1.967,-9.197,1.999,1.9,-9.196,1.921,-0.104,0.075,-0.912,10.919
'0:54.688',-296.69,1345.072,-8.828,-65.181,31.404,1.979,-9.281,1.998,1.957,-9.236,1.931,-0.104,0.071,-0.883,10.923
'0:54.691',-282.398,1335.527,-8.425,-63.893,29.795,2.027,-9.294,2.022,2.006,-9.315,1.921,-0.076,0.071,-0.883,10.927
'0:54.695',-286.435,1361.18,-7.747,-62.237,28.009,2.051,-9.366,2.021,2.025,-9.343,1.97,-0.089,0.062,-0.927,10.931
'0:54.699',-271.084,1374.348,-7.465,-60.397,26.384,2.088,-9.403,2.021,2.054,-9.363,1.951,-0.094,0.064,-0.892,10.935
'0:54.703',-251.929,1359.689,-6.956,-58.311,24.268,2.124,-9.476,2.008,2.063,-9.431,1.97,-0.104,0.075,-0.91,10.939
'0:54.707',-248.422,1366.294,-6.681,-56.226,22.896,2.135,-9.549,1.995,2.111,-9.529,1.941,-0.104,0.061,-0.898,10.943
'0:54.711',-232.542,1345.797,-6.236,-53.85,20.857,2.171,-9.646,2.018,2.111,-9.568,1.96,-0.092,0.064,-0.927,10.946
'0:54.715',-220.4,1354.575,-5.847,-51.212,18.987,2.182,-9.742,2.017,2.149,-9.724,1.959,-0.092,0.064,-0.927,10.95
'0:54.719',-221.757,1373.624,-5.523,-48.698,17.147,2.193,-9.814,2.027,2.14,-9.754,1.911,-0.075,0.062,-0.902,10.954
'0:54.723',-217.952,1373.624,-5.134,-45.968,15.369,2.18,-9.91,2.014,2.149,-9.85,1.959,-0.075,0.068,-0.956,10.958
'0:54.727',-198.83,1369.959,-4.654,-43.193,13.506,2.179,-9.994,2.024,2.177,-9.917,2.027,-0.09,0.057,-0.908,10.962
'0:54.730',-184.274,1363.354,-3.934,-40.617,11.613,2.154,-10.078,2.034,2.138,-10.013,2.065,-0.094,0.059,-0.898,10.966
'0:54.734',-187.516,1354.575,-3.672,-38.271,9.597,2.116,-10.149,2.044,2.062,-10.051,2.063,-0.094,0.061,-0.91,10.97
'0:54.738',-171.603,1347.245,-3.114,-35.833,8.041,2.079,-10.195,2.067,2.052,-10.128,2.062,-0.089,0.059,-0.885,10.974
'0:54.742',-153.275,1321.592,-2.203,-33.748,6.063,2.041,-10.254,2.09,2.013,-10.186,2.071,-0.089,0.059,-0.885,10.978
'0:54.746',-135.476,1291.591,-1.653,-31.647,4.392,2.004,-10.302,2.064,1.965,-10.205,2.05,-0.082,0.066,-0.879,10.982
'0:54.750',-104.477,1276.932,-1.201,-30.022,2.43,1.955,-10.349,2.063,1.888,-10.32,2.029,-0.085,0.054,-0.896,10.986
'0:54.754',-90.979,1289.375,-0.311,-28.504,0.698,1.906,-10.384,2.037,1.888,-10.368,2.077,-0.068,0.064,-0.921,10.989
'0:54.758',-74.537,1298.154,0.388,-27.446,-1.28,1.856,-10.383,2.024,1.821,-10.376,2.086,-0.08,0.054,-0.915,10.993
'0:54.762',-71.294,1312.089,1.419,-26.526,-2.844,1.795,-10.371,1.988,1.773,-10.416,2.006,-0.069,0.059,-0.896,10.997
'0:54.766',-53.529,1271.051,2.097,-25.943,-4.691,1.759,-10.346,1.951,1.725,-10.357,1.986,-0.069,0.059,-0.896,11.001
'0:54.770',-55.117,1291.591,2.881,-25.79,-6.554,1.723,-10.31,1.927,1.697,-10.329,1.937,-0.083,0.043,-0.927,11.005
'0:54.773',-26.301,1281.321,3.58,-25.775,-8.531,1.698,-10.31,1.903,1.688,-10.281,1.879,-0.09,0.066,-0.904,11.009
'0:54.777',-11.447,1307.7,4.16,-25.836,-10.156,1.661,-10.286,1.854,1.668,-10.291,1.869,-0.085,0.059,-0.91,11.013
'0:54.781',-7.94,1320.867,4.675,-26.081,-12.08,1.686,-10.287,1.818,1.659,-10.31,1.839,-0.092,0.048,-0.894,11.017
'0:54.785',11.711,1325.257,5.155,-26.465,-13.728,1.673,-10.311,1.805,1.63,-10.291,1.819,-0.094,0.064,-0.885,11.021
'0:54.789',26.003,1336.975,5.417,-27.109,-15.507,1.673,-10.36,1.768,1.602,-10.3,1.79,-0.085,0.061,-0.925,11.025
'0:54.793',37.616,1339.916,5.784,-27.645,-17.477,1.672,-10.444,1.755,1.621,-10.379,1.789,-0.085,0.061,-0.925,11.029
'0:54.797',52.437,1350.91,6.201,-28.182,-18.749,1.696,-10.517,1.778,1.641,-10.447,1.75,-0.082,0.059,-0.95,11.032
'0:54.801',56.208,1365.569,6.038,-28.627,-20.504,1.719,-10.625,1.788,1.64,-10.515,1.779,-0.09,0.048,-0.91,11.036
'0:54.805',60.509,1367.785,6.405,-29.332,-23.179,1.73,-10.697,1.811,1.65,-10.642,1.768,-0.097,0.059,-0.917,11.04
'0:54.809',59.451,1361.905,6.801,-29.501,-24.276,1.766,-10.769,1.835,1.668,-10.747,1.845,-0.103,0.054,-0.912,11.044
'0:54.813',70.5,1360.456,6.991,-29.945,-25.303,1.778,-10.817,1.871,1.688,-10.758,1.826,-0.104,0.052,-0.879,11.048
'0:54.816',83.436,1347.245,7.394,-29.485,-26.514,1.803,-10.805,1.895,1.687,-10.746,1.934,-0.104,0.052,-0.879,11.052
'0:54.820',86.413,1398.553,7.677,-29.102,-27.549,1.84,-10.758,1.909,1.754,-10.757,1.935,-0.103,0.061,-0.881,11.056
'0:54.824',92.071,1356.024,8.03,-28.596,-28.652,1.841,-10.685,1.922,1.783,-10.737,1.975,-0.101,0.05,-0.921,11.06
'0:54.828',77.249,1375.839,8.192,-28.151,-29.756,1.867,-10.553,1.925,1.811,-10.62,2.035,-0.11,0.052,-0.873,11.064
'0:54.832',72.915,1380.229,8.496,-27.4,-30.569,1.905,-10.458,1.951,1.811,-10.533,2.006,-0.106,0.062,-0.889,11.068
'0:54.836',83.436,1358.24,8.708,-26.204,-31.68,1.893,-10.386,1.928,1.85,-10.408,1.998,-0.111,0.052,-0.892,11.071
'0:54.840',68.615,1356.024,8.595,-25.437,-32.769,1.906,-10.314,1.918,1.85,-10.34,1.969,-0.101,0.055,-0.921,11.075
'0:54.844',59.451,1361.18,8.256,-24.471,-33.88,1.919,-10.279,1.906,1.851,-10.244,1.921,-0.101,0.055,-0.921,11.079
'0:54.848',61.866,1351.635,8.517,-23.521,-35.007,1.92,-10.207,1.907,1.87,-10.245,1.873,-0.117,0.05,-0.915,11.083
'0:54.852',72.121,1345.797,8.256,-22.187,-36.187,1.932,-10.183,1.884,1.813,-10.157,1.853,-0.103,0.055,-0.889,11.087
'0:54.855',81.285,1382.402,8.27,-21.144,-37.306,1.92,-10.123,1.897,1.861,-10.129,1.854,-0.131,0.055,-0.889,11.091
'0:54.859',82.642,1388.283,7.987,-19.718,-38.356,1.946,-10.063,1.898,1.871,-10.128,1.883,-0.129,0.057,-0.866,11.095
'0:54.863',90.45,1373.624,8.15,-18.016,-39.568,1.958,-10.015,1.912,1.928,-10.071,1.914,-0.125,0.059,-0.904,11.099
'0:54.867',94.221,1386.067,7.86,-16.36,-40.763,1.972,-9.943,1.95,1.928,-10.032,1.904,-0.125,0.059,-0.894,11.103
'0:54.871',89.093,1361.905,7.641,-14.582,-41.89,2.009,-9.847,1.976,1.937,-9.915,1.964,-0.138,0.055,-0.894,11.107
'0:54.875',82.344,1397.786,7.274,-12.236,-43.055,2.034,-9.774,2.026,2.014,-9.857,1.986,-0.139,0.059,-0.869,11.111
'0:54.879',97.993,1383.169,7.104,-9.859,-44.09,2.035,-9.726,2.075,2.005,-9.799,1.976,-0.136,0.052,-0.885,11.114
'0:54.883',103.914,1387.558,6.97,-7.161,-45.002,2.048,-9.653,2.101,2.005,-9.73,2.006,-0.134,0.061,-0.942,11.118
'0:54.887',93.129,1378.013,6.667,-4.14,-45.914,2.048,-9.604,2.162,2.004,-9.71,2.065,-0.134,0.05,-0.885,11.122
'0:54.891',106.627,1398.553,6.681,-1.487,-46.781,2.036,-9.58,2.175,1.985,-9.631,2.104,-0.143,0.068,-0.862,11.126
'0:54.895',114.435,1425.655,6.49,1.411,-47.555,2.049,-9.519,2.224,1.985,-9.563,2.095,-0.143,0.068,-0.862,11.13
'0:54.898',143.019,1422.715,6.504,4.615,-48.582,2.062,-9.495,2.237,1.965,-9.513,2.173,-0.153,0.057,-0.869,11.134
'0:54.902',272.143,1413.937,6.314,7.866,-49.134,2.062,-9.446,2.274,1.993,-9.493,2.222,-0.146,0.066,-0.915,11.138
'0:54.906',384.559,1427.104,6.78,11.408,-50.146,2.076,-9.361,2.312,2.013,-9.406,2.224,-0.157,0.064,-0.86,11.142
'0:54.910',450.627,1465.201,6.773,14.95,-50.789,2.113,-9.29,2.314,2.042,-9.348,2.244,-0.167,0.062,-0.896,11.146
'0:54.914',517.223,1480.585,7.041,18.86,-51.617,2.126,-9.206,2.34,2.042,-9.29,2.244,-0.162,0.061,-0.906,11.15
'0:54.918',488.11,1454.207,7.274,23.092,-52.253,2.152,-9.11,2.33,2.08,-9.154,2.266,-0.162,0.059,-0.9,11.154
'0:54.922',428.262,1493.028,7.394,27.109,-53.035,2.164,-9.039,2.307,2.08,-9.067,2.256,-0.174,0.059,-0.9,11.157
'0:54.926',395.345,1500.358,7.338,31.341,-53.717,2.214,-9.004,2.321,2.109,-9.038,2.277,-0.159,0.068,-0.869,11.161
'0:54.930',341.717,1527.461,7.429,35.91,-54.308,2.226,-9.017,2.284,2.157,-9.058,2.277,-0.172,0.064,-0.904,11.165
'0:54.934',337.118,1555.33,7.62,40.218,-54.959,2.262,-9.066,2.26,2.138,-9.069,2.219,-0.19,0.075,-0.869,11.169
'0:54.938',321.503,1525.287,7.592,44.757,-55.327,2.286,-9.164,2.234,2.177,-9.138,2.17,-0.185,0.075,-0.885,11.173
'0:54.941',310.155,1555.33,7.415,49.418,-55.802,2.309,-9.309,2.207,2.196,-9.206,2.189,-0.204,0.069,-0.871,11.177
'0:54.945',265.427,1568.498,7.528,53.988,-56.209,2.356,-9.453,2.242,2.292,-9.353,2.219,-0.204,0.069,-0.871,11.181
'0:54.949',231.715,1578.001,7.691,58.894,-56.554,2.391,-9.622,2.263,2.273,-9.606,2.129,-0.206,0.077,-0.852,11.185
'0:54.953',193.967,1584.606,7.705,63.893,-56.899,2.389,-9.802,2.284,2.273,-9.694,2.099,-0.192,0.085,-0.883,11.189
'0:54.957',175.374,1601.481,8.128,69.137,-56.845,2.399,-10.006,2.317,2.319,-9.915,2.303,-0.211,0.078,-0.866,11.193
'0:54.961',161.612,1639.578,8.51,74.472,-57.144,2.397,-10.198,2.338,2.271,-10.01,2.34,-0.216,0.087,-0.841,11.196
'0:54.965',164.854,1643.243,9.407,79.716,-57.305,2.358,-10.377,2.346,2.232,-10.27,2.406,-0.213,0.089,-0.843,11.2
'0:54.969',148.411,1624.919,10.205,84.792,-57.358,2.332,-10.568,2.367,2.222,-10.504,2.374,-0.22,0.089,-0.871,11.204
'0:54.973',145.169,1597.816,11.363,91.354,-57.581,2.281,-10.747,2.351,2.212,-10.591,2.383,-0.22,0.089,-0.871,11.208
'0:54.977',111.49,1602.93,14.421,100.768,-58.516,2.231,-10.867,2.312,2.154,-10.803,2.4,-0.211,0.092,-0.883,11.212
'0:54.980',97.993,1621.254,15.84,105.736,-59.114,2.193,-10.975,2.272,2.145,-10.882,2.351,-0.227,0.096,-0.864,11.216
'0:54.984',84.263,1604.379,17.387,110.536,-60.057,2.13,-11.083,2.222,2.107,-11.047,2.32,-0.211,0.103,-0.866,11.22
'0:54.988',82.642,1579.492,19.047,114.4,-60.999,2.068,-11.143,2.159,2.068,-11.066,2.309,-0.23,0.098,-0.875,11.224
'0:54.992',78.573,1571.438,21.052,118.386,-62.027,1.994,-11.215,2.048,1.993,-11.176,2.053,-0.234,0.11,-0.841,11.228
'0:54.996',77.514,1577.276,22.521,121.867,-63.161,1.932,-11.263,1.986,1.926,-11.234,1.993,-0.234,0.11,-0.841,11.232
'0:55.000',49.459,1523.071,24.181,124.749,-64.226,1.858,-11.299,1.899,1.898,-11.313,1.933,-0.241,0.119,-0.852,11.236
'0:55.004',22.232,1507.688,25.748,127.586,-65.89,1.834,-11.312,1.85,1.841,-11.313,1.873,-0.251,0.119,-0.837,11.239
'0:55.008',-10.653,1497.418,27.182,130.315,-67.231,1.785,-11.335,1.788,1.783,-11.342,1.833,-0.253,0.126,-0.833,11.243
'0:55.012',-32.223,1528.952,28.891,132.784,-68.971,1.76,-11.36,1.715,1.736,-11.341,1.803,-0.26,0.133,-0.846,11.247
'0:55.016',-20.909,1480.585,30.459,135.191,-70.627,1.699,-11.384,1.677,1.718,-11.354,1.617,-0.246,0.139,-0.827,11.251
'0:55.020',-19.552,1463.752,31.998,137.292,-72.329,1.687,-11.36,1.665,1.679,-11.382,1.655,-0.246,0.139,-0.862,11.255
'0:55.023',-28.981,1471.806,33.51,139.668,-73.984,1.613,-11.371,1.628,1.621,-11.391,1.635,-0.246,0.139,-0.862,11.259
'0:55.027',-41.387,1496.693,34.83,141.8,-75.854,1.601,-11.358,1.616,1.612,-11.382,1.595,-0.263,0.147,-0.814,11.263
'0:55.031',-76.422,1496.693,36.179,144.054,-77.303,1.613,-11.37,1.652,1.593,-11.391,1.615,-0.274,0.16,-0.837,11.267
'0:55.035',-97.728,1448.369,37.705,147.641,-79.288,1.712,-11.3,1.655,1.63,-11.362,1.664,-0.274,0.156,-0.837,11.271
'0:55.039',-99.614,1479.861,39.202,151.597,-81.013,1.673,-11.433,1.58,1.66,-11.363,1.606,-0.27,0.174,-0.804,11.275
'0:55.043',-111.755,1480.585,40.883,153.468,-83.389,1.513,-11.6,1.465,1.536,-11.548,1.476,-0.27,0.183,-0.797,11.279
'0:55.047',-107.719,1453.482,42.535,154.526,-84.325,1.488,-11.645,1.561,1.43,-11.605,1.444,-0.27,0.183,-0.797,11.282
'0:55.051',-93.427,1484.974,43.616,157.823,-84.248,1.452,-11.573,1.562,1.439,-11.564,1.591,-0.267,0.192,-0.839,11.286
'0:55.055',-82.907,1475.471,45.141,160.797,-86.486,1.488,-11.611,1.489,1.439,-11.614,1.522,-0.286,0.193,-0.816,11.29
'0:55.059',-84.263,1449.818,47.394,161.365,-88.019,1.451,-11.621,1.525,1.43,-11.654,1.434,-0.288,0.197,-0.808,11.294
'0:55.063',-79.135,1419.05,48.863,163.128,-88.977,1.464,-11.609,1.549,1.392,-11.643,1.463,-0.288,0.204,-0.827,11.298
'0:55.066',-74.537,1445.428,50.332,165.658,-89.315,1.389,-11.692,1.522,1.353,-11.652,1.462,-0.293,0.218,-0.791,11.302
'0:55.070',-60.807,1406.607,52.281,167.421,-90.296,1.401,-11.775,1.569,1.333,-11.787,1.5,-0.302,0.234,-0.795,11.306
'0:55.074',-51.08,1444.704,53.884,169.951,-90.97,1.338,-11.883,1.53,1.304,-11.835,1.509,-0.302,0.234,-0.795,11.31
'0:55.078',-36.789,1419.05,56.08,171.929,-92.051,1.214,-12.037,1.465,1.199,-12.009,1.437,-0.293,0.245,-0.804,11.314
'0:55.082',-31.396,1416.11,57.867,172.726,-92.304,1.091,-12.095,1.463,1.122,-12.057,1.426,-0.305,0.243,-0.81,11.318
'0:55.086',-25.739,1388.283,59.993,173.355,-92.595,0.956,-12.117,1.412,0.958,-12.131,1.451,-0.295,0.266,-0.77,11.321
'0:55.090',-42.181,1376.564,62.175,173.769,-92.565,0.859,-12.08,1.338,0.805,-12.052,1.401,-0.3,0.27,-0.812,11.325
'0:55.094',-32.488,1410.996,64.251,172.604,-93.139,0.712,-12.054,1.264,0.738,-12.033,1.302,-0.312,0.271,-0.764,11.329
'0:55.098',-21.173,1372.899,66.313,170.656,-93.362,0.59,-11.981,1.179,0.557,-11.983,1.192,-0.312,0.271,-0.772,11.333
'0:55.102',-17.931,1409.505,68.213,167.421,-93.868,0.457,-11.906,1.142,0.48,-11.944,1.162,-0.318,0.286,-0.772,11.337
'0:55.105',4.731,1387.558,69.979,163.664,-93.722,0.371,-11.821,1.095,0.345,-11.855,1.111,-0.305,0.3,-0.743,11.341
'0:55.109',21.438,1413.169,71.793,159.31,-94.259,0.324,-11.712,1.084,0.269,-11.796,1.072,-0.311,0.305,-0.777,11.345
'0:55.113',31.958,1435.158,72.945,153.882,-94.067,0.252,-11.59,1.097,0.173,-11.63,1.042,-0.312,0.325,-0.747,11.349
'0:55.117',43.538,1417.601,74.647,148.347,-94.496,0.217,-11.444,1.135,0.145,-11.494,1.042,-0.325,0.328,-0.745,11.353
'0:55.121',62.13,1425.655,76.066,142.582,-94.404,0.169,-11.322,1.161,0.087,-11.435,1.032,-0.325,0.339,-0.712,11.357
'0:55.125',52.702,1466.65,77.302,136.096,-94.412,0.158,-11.177,1.212,0.086,-11.209,1.151,-0.325,0.339,-0.712,11.361
'0:55.129',70.765,1519.406,78.728,129.472,-94.466,0.11,-11.043,1.25,0.067,-11.14,1.21,-0.321,0.346,-0.718,11.364
'0:55.133',80.756,1540.671,79.943,122.695,-94.688,0.1,-10.921,1.3,0.009,-11.031,1.259,-0.33,0.36,-0.712,11.368
'0:55.137',90.714,1563.384,81.214,116.132,-94.956,0.089,-10.837,1.338,0.047,-10.875,1.309,-0.319,0.371,-0.739,11.372
'0:55.141',93.129,1567.049,82.132,109.278,-95.01,0.077,-10.752,1.364,0.037,-10.806,1.349,-0.333,0.367,-0.714,11.376
'0:55.145',100.705,1623.428,83.284,102.455,-95.431,0.078,-10.643,1.414,0.017,-10.689,1.388,-0.312,0.379,-0.693,11.38
'0:55.148',103.385,1669.579,85.452,87.567,-96.022,0.067,-10.534,1.416,-0.002,-10.621,1.389,-0.342,0.388,-0.666,11.384
'0:55.152',113.376,1658.627,86.25,82.553,-96.627,0.093,-10.45,1.442,-0.012,-10.503,1.448,-0.342,0.388,-0.666,11.388
'0:55.156',106.892,1726,87.394,75.975,-97.417,0.117,-10.378,1.455,-0.031,-10.434,1.448,-0.335,0.403,-0.676,11.392
'0:55.160',124.161,1718.67,88.531,69.75,-98.137,0.155,-10.306,1.494,-0.012,-10.317,1.508,-0.34,0.411,-0.687,11.396
'0:55.164',130.877,1761.156,88.99,63.555,-98.497,0.181,-10.21,1.532,0.055,-10.202,1.51,-0.351,0.411,-0.657,11.4
'0:55.168',134.384,1805.134,89.689,57.943,-98.988,0.231,-10.126,1.583,0.085,-10.173,1.511,-0.356,0.429,-0.639,11.404
'0:55.172',145.699,1814.637,90.466,52.194,-99.456,0.281,-10.03,1.621,0.093,-10.046,1.59,-0.344,0.433,-0.649,11.407
'0:55.176',139.512,1851.285,91.087,47.088,-99.701,0.355,-9.899,1.673,0.123,-9.968,1.601,-0.344,0.433,-0.649,11.411
'0:55.180',139.777,1860.064,91.695,42.273,-100.184,0.442,-9.804,1.712,0.266,-9.882,1.663,-0.361,0.436,-0.647,11.415
'0:55.184',130.613,1864.453,92.267,37.627,-100.59,0.517,-9.721,1.727,0.478,-9.76,1.638,-0.365,0.45,-0.609,11.419
'0:55.188',118.769,1872.507,92.881,33.441,-101.295,0.627,-9.674,1.778,0.459,-9.72,1.667,-0.359,0.449,-0.618,11.423
'0:55.191',99.349,1901.101,93.206,29.608,-101.586,0.714,-9.629,1.756,0.631,-9.673,1.739,-0.354,0.454,-0.588,11.427
'0:55.195',76.687,1909.155,93.672,26.235,-102.008,0.812,-9.559,1.758,0.728,-9.637,1.683,-0.354,0.461,-0.624,11.431
'0:55.199',59.715,1873.274,94.096,22.908,-102.322,0.874,-9.488,1.761,0.795,-9.542,1.675,-0.377,0.461,-0.593,11.435
'0:55.203',48.93,1902.55,94.195,20.056,-102.376,0.937,-9.394,1.751,0.824,-9.483,1.734,-0.377,0.461,-0.593,11.439
'0:55.207',37.053,1901.101,94.357,17.265,-102.614,0.999,-9.275,1.766,0.901,-9.348,1.717,-0.358,0.473,-0.63,11.443
'0:55.211',34.373,1868.118,94.096,14.934,-102.514,1.05,-9.156,1.781,0.959,-9.165,1.7,-0.38,0.468,-0.595,11.446
'0:55.215',12.539,1843.231,93.721,12.573,-102.399,1.124,-9.049,1.796,0.988,-9.166,1.691,-0.382,0.484,-0.538,11.45
'0:55.219',11.182,1850.561,93.679,10.488,-101.893,1.174,-8.965,1.823,1.094,-9.012,1.723,-0.372,0.486,-0.542,11.454
'0:55.223',15.218,1824.183,93.305,8.709,-101.433,1.249,-8.858,1.874,1.094,-8.993,1.703,-0.382,0.498,-0.563,11.458
'0:55.227',18.725,1792.691,93.241,7.023,-100.889,1.31,-8.823,1.9,1.161,-8.856,1.774,-0.382,0.498,-0.563,11.462
'0:55.230',17.402,1789.75,92.775,5.52,-100.138,1.397,-8.728,1.927,1.199,-8.798,1.824,-0.396,0.489,-0.553,11.466
'0:55.234',13.333,1763.372,92.549,4.033,-99.08,1.484,-8.645,1.954,1.314,-8.711,1.876,-0.382,0.502,-0.515,11.47
'0:55.238',27.36,1767.762,92.267,2.745,-98.382,1.57,-8.574,2.005,1.448,-8.625,1.976,-0.4,0.496,-0.553,11.474
'0:55.242',29.51,1708.443,91.504,1.579,-97.524,1.657,-8.467,2.056,1.505,-8.576,2.026,-0.414,0.502,-0.496,11.478
'0:55.246',33.579,1693.783,91.137,0.782,-96.581,1.719,-8.383,2.119,1.583,-8.461,2.029,-0.405,0.516,-0.501,11.482
'0:55.250',18.725,1686.454,90.183,-0.031,-95.615,1.781,-8.311,2.218,1.63,-8.421,2.118,-0.405,0.519,-0.484,11.486
'0:55.254',15.516,1686.454,89.541,-0.23,-94.144,1.806,-8.262,2.268,1.639,-8.343,2.157,-0.405,0.519,-0.484,11.489
'0:55.258',12.009,1632.973,89.053,-0.491,-93.086,1.844,-8.178,2.33,1.686,-8.244,2.286,-0.419,0.512,-0.499,11.493
'0:55.262',12.539,1599.99,88.305,-0.736,-91.53,1.868,-8.129,2.38,1.725,-8.195,2.346,-0.424,0.516,-0.459,11.497
'0:55.266',16.045,1582.433,88.086,-0.797,-90.035,1.918,-8.069,2.442,1.772,-8.137,2.356,-0.412,0.523,-0.503,11.501
'0:55.270',17.931,1561.168,87.387,-0.889,-89.008,1.956,-8.01,2.468,1.801,-8.088,2.416,-0.433,0.523,-0.465,11.505
'0:55.273',31.396,1545.06,86.899,-1.395,-87.812,2.005,-7.95,2.518,1.887,-7.972,2.467,-0.435,0.539,-0.415,11.509
'0:55.277',43.008,1530.401,86.094,-1.809,-86.501,2.067,-7.866,2.545,1.897,-7.983,2.438,-0.435,0.539,-0.415,11.513
'0:55.281',43.538,1525.287,85.466,-2.484,-85.329,2.129,-7.784,2.559,2.022,-7.838,2.49,-0.443,0.537,-0.423,11.517
'0:55.285',48.136,1513.568,84.364,-3.174,-84.148,2.191,-7.724,2.598,2.05,-7.769,2.549,-0.428,0.542,-0.444,11.521
'0:55.289',50.816,1502.574,83.566,-3.557,-82.929,2.265,-7.677,2.636,2.089,-7.721,2.57,-0.445,0.537,-0.413,11.525
'0:55.293',48.136,1511.352,82.443,-4.324,-81.933,2.327,-7.63,2.662,2.213,-7.683,2.651,-0.429,0.544,-0.392,11.529
'0:55.297',59.451,1481.309,81.2,-4.891,-80.921,2.401,-7.583,2.688,2.252,-7.654,2.642,-0.447,0.535,-0.413,11.532
'0:55.301',74.007,1472.531,80.261,-5.351,-79.894,2.462,-7.584,2.725,2.3,-7.646,2.613,-0.449,0.555,-0.375,11.536
'0:55.305',78.043,1498.909,78.552,-5.873,-78.829,2.511,-7.56,2.787,2.348,-7.577,2.722,-0.449,0.555,-0.375,11.54
'0:55.309',82.642,1462.261,76.864,-6.225,-77.755,2.548,-7.547,2.847,2.376,-7.577,2.762,-0.45,0.546,-0.373,11.544
'0:55.313',112.549,1448.369,75.6,-6.455,-76.345,2.585,-7.487,2.898,2.434,-7.538,2.802,-0.447,0.553,-0.344,11.548
'0:55.316',106.627,1452.758,73.919,-6.394,-74.95,2.61,-7.499,2.922,2.442,-7.547,2.871,-0.459,0.548,-0.377,11.552
'0:55.320',121.713,1434.434,72.267,-6.486,-73.693,2.671,-7.475,2.996,2.53,-7.529,2.843,-0.442,0.553,-0.335,11.556
'0:55.324',110.663,1454.207,69.124,-5.919,-70.956,2.696,-7.475,3.057,2.51,-7.518,2.901,-0.456,0.553,-0.379,11.56
'0:55.328',100.143,1404.391,67.528,-5.765,-69.408,2.745,-7.451,3.106,2.566,-7.487,3.039,-0.456,0.551,-0.335,11.564
'0:55.332',67.258,1402.218,65.946,-5.198,-67.806,2.794,-7.426,3.18,2.576,-7.477,3.078,-0.471,0.551,-0.335,11.568
'0:55.336',45.688,1437.374,64.703,-4.707,-66.534,2.819,-7.426,3.229,2.633,-7.477,3.118,-0.471,0.565,-0.335,11.571
'0:55.340',10.653,1426.38,63.149,-3.91,-64.87,2.855,-7.414,3.302,2.71,-7.449,3.149,-0.482,0.564,-0.327,11.575
'0:55.344',-17.931,1397.786,61.37,-3.358,-63.314,2.88,-7.401,3.339,2.681,-7.448,3.178,-0.478,0.565,-0.287,11.579
'0:55.348',-29.246,1395.612,60.268,-2.607,-61.459,2.929,-7.402,3.388,2.757,-7.447,3.277,-0.473,0.567,-0.281,11.583
'0:55.352',-46.515,1386.067,58.842,-1.963,-59.65,2.916,-7.437,3.412,2.756,-7.446,3.335,-0.452,0.571,-0.292,11.587
'0:55.355',-67.258,1376.564,57.782,-1.518,-58.11,2.978,-7.438,3.424,2.795,-7.457,3.336,-0.452,0.571,-0.292,11.591
'0:55.359',-85.586,1367.018,56.596,-1.15,-56.5,2.953,-7.449,3.448,2.804,-7.427,3.385,-0.473,0.562,-0.3,11.595
'0:55.363',-113.641,1360.456,55.325,-1.058,-54.729,3.014,-7.426,3.462,2.843,-7.456,3.386,-0.47,0.571,-0.262,11.599
'0:55.367',-125.22,1347.97,54.096,-1.012,-53.158,3.027,-7.39,3.474,2.862,-7.429,3.328,-0.482,0.569,-0.26,11.603
'0:55.371',-142.489,1349.461,52.818,-1.181,-51.533,3.039,-7.391,3.462,2.862,-7.448,3.337,-0.475,0.573,-0.298,11.607
'0:55.375',-178.616,1352.402,51.32,-1.533,-50,3.04,-7.366,3.475,2.89,-7.467,3.377,-0.489,0.56,-0.289,11.611
'0:55.379',-180.767,1350.91,49.781,-1.901,-48.153,3.04,-7.319,3.464,2.901,-7.353,3.28,-0.485,0.58,-0.269,11.614
'0:55.383',-210.145,1349.461,48.234,-2.055,-46.635,3.065,-7.259,3.477,2.891,-7.361,3.348,-0.485,0.58,-0.269,11.618
'0:55.387',-221.757,1349.461,46.575,-2.76,-44.918,3.089,-7.247,3.502,2.949,-7.294,3.311,-0.496,0.569,-0.254,11.622
'0:55.391',-237.637,1353.126,45.183,-2.99,-43.492,3.114,-7.223,3.515,2.939,-7.263,3.408,-0.499,0.574,-0.243,11.626
'0:55.395',-241.971,1353.126,43.333,-3.496,-42.028,3.151,-7.235,3.552,2.997,-7.285,3.36,-0.491,0.581,-0.256,11.63
'0:55.398',-260.828,1349.461,41.511,-3.695,-40.472,3.187,-7.248,3.576,3.005,-7.292,3.478,-0.499,0.576,-0.241,11.634
'0:55.402',-258.148,1329.688,39.901,-3.772,-39.169,3.212,-7.248,3.601,3.044,-7.292,3.508,-0.499,0.58,-0.216,11.638
'0:55.406',-254.377,1347.245,38.227,-3.849,-37.613,3.236,-7.284,3.637,3.092,-7.313,3.508,-0.499,0.58,-0.216,11.642
