'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:44.172',131.431,1195.75,2.779,0.471,-27.636,2.517,-2.031,9.167,2.379,-2.06,9.035,-0.071,0.679,-0.561,35.195
'0:44.176',100.419,1196.267,1.922,1.369,-27.356,2.492,-2.054,9.154,2.37,-2.118,9.034,-0.094,0.668,-0.605,35.199
'0:44.180',87.221,1196.782,0.82,2.224,-27.29,2.492,-2.079,9.141,2.351,-2.137,9.034,-0.075,0.674,-0.582,35.202
'0:44.184',75.868,1197.309,-0.06,2.548,-27.142,2.479,-2.114,9.153,2.36,-2.176,9.024,-0.083,0.674,-0.637,35.206
'0:44.188',65.393,1197.864,-0.771,3.489,-26.65,2.43,-2.125,9.176,2.293,-2.194,9.032,-0.096,0.666,-0.586,35.21
'0:44.191',48.41,1198.452,-1.965,4.253,-26.01,2.405,-2.137,9.139,2.197,-2.213,9.001,-0.092,0.672,-0.568,35.214
'0:44.195',37.057,1199.043,-2.848,4.87,-25.249,2.356,-2.136,9.102,2.197,-2.213,8.972,-0.092,0.668,-0.565,35.218
'0:44.199',24.69,1199.595,-3.821,5.225,-24.471,2.332,-2.16,9.089,2.197,-2.233,8.962,-0.089,0.668,-0.565,35.222
'0:44.203',11.722,1200.075,-4.691,5.322,-24.198,2.368,-2.162,9.054,2.216,-2.243,8.952,-0.085,0.675,-0.609,35.226
'0:44.207',-0.692,1200.472,-5.819,5.567,-23.672,2.368,-2.173,9.053,2.246,-2.245,8.885,-0.103,0.672,-0.588,35.23
'0:44.211',-1.754,1200.818,-6.835,5.561,-23.226,2.393,-2.163,9.018,2.227,-2.187,8.826,-0.083,0.675,-0.593,35.234
'0:44.215',-11.722,1201.174,-7.781,6.001,-22.662,2.429,-2.224,9.017,2.256,-2.245,8.865,-0.089,0.674,-0.611,35.238
'0:44.219',-21.967,1201.594,-8.645,6.447,-21.901,2.49,-2.237,9.018,2.323,-2.285,8.876,-0.097,0.67,-0.601,35.242
'0:44.223',-19.567,1202.055,-9.644,6.758,-21.226,2.551,-2.262,9.054,2.323,-2.285,8.895,-0.097,0.67,-0.601,35.245
'0:44.227',-18.736,1202.512,-10.286,7.125,-20.621,2.637,-2.288,9.067,2.399,-2.343,8.965,-0.078,0.674,-0.588,35.249
'0:44.230',-35.996,1202.939,-11.338,7.748,-19.507,2.698,-2.3,9.116,2.428,-2.343,8.965,-0.09,0.656,-0.626,35.253
'0:44.234',-27.089,1203.369,-12.171,8.567,-18.521,2.783,-2.313,9.19,2.523,-2.362,9.074,-0.097,0.67,-0.572,35.257
'0:44.238',-20.628,1203.809,-13.313,9.258,-17.712,2.832,-2.325,9.239,2.609,-2.363,9.134,-0.108,0.668,-0.601,35.261
'0:44.242',-19.798,1204.236,-13.855,9.936,-16.421,2.905,-2.362,9.288,2.667,-2.373,9.145,-0.092,0.666,-0.584,35.265
'0:44.246',-4.707,1204.619,-14.491,10.865,-15.363,2.99,-2.375,9.349,2.772,-2.442,9.185,-0.092,0.665,-0.607,35.269
'0:44.250',9.322,1204.976,-15.235,11.305,-14.311,3.051,-2.435,9.397,2.8,-2.441,9.283,-0.104,0.665,-0.607,35.273
'0:44.254',35.442,1205.305,-15.92,11.8,-13.505,3.087,-2.471,9.445,2.848,-2.489,9.342,-0.103,0.663,-0.584,35.277
'0:44.258',13.337,1205.604,-16.542,12.221,-12.118,3.111,-2.531,9.457,2.905,-2.538,9.362,-0.096,0.668,-0.643,35.281
'0:44.262',1.2,1205.866,-17.134,12.521,-11.039,3.123,-2.543,9.481,2.915,-2.519,9.343,-0.099,0.652,-0.616,35.284
'0:44.266',-2.031,1206.065,-17.829,12.508,-9.779,3.086,-2.591,9.455,2.915,-2.615,9.391,-0.097,0.67,-0.597,35.288
'0:44.270',-8.214,1206.165,-18.358,12.331,-9.015,3.037,-2.591,9.418,2.895,-2.653,9.429,-0.108,0.665,-0.584,35.292
'0:44.273',-29.535,1206.145,-19.086,11.586,-7.642,2.988,-2.578,9.382,2.838,-2.606,9.312,-0.108,0.665,-0.584,35.296
'0:44.277',-32.489,1205.987,-19.734,11.134,-6.67,2.927,-2.565,9.345,2.82,-2.607,9.253,-0.089,0.663,-0.62,35.3
'0:44.281',-45.41,1205.668,-20.115,10.584,-5.549,2.89,-2.565,9.32,2.704,-2.585,9.27,-0.099,0.656,-0.603,35.304
'0:44.285',-51.087,1205.194,-21.097,10.394,-4.546,2.866,-2.54,9.32,2.694,-2.556,9.271,-0.08,0.663,-0.593,35.308
'0:44.289',-42.734,1204.623,-21.63,10.168,-3.767,2.867,-2.505,9.26,2.695,-2.566,9.212,-0.097,0.645,-0.624,35.312
'0:44.293',-47.579,1204.028,-21.782,9.704,-2.882,2.891,-2.542,9.248,2.685,-2.576,9.192,-0.101,0.656,-0.595,35.316
'0:44.297',-32.489,1203.49,-22.351,9.062,-2.231,2.976,-2.569,9.237,2.714,-2.577,9.173,-0.106,0.659,-0.616,35.32
'0:44.301',-28.704,1203.06,-22.507,8.598,-1.899,3.025,-2.595,9.188,2.811,-2.599,9.116,-0.106,0.659,-0.616,35.324
'0:44.305',-34.935,1202.764,-23.109,7.895,-1.235,3.037,-2.645,9.091,2.822,-2.641,8.989,-0.085,0.661,-0.599,35.327
'0:44.309',-42.734,1202.586,-24.492,6.532,0.976,2.988,-2.621,8.994,2.793,-2.641,8.949,-0.097,0.654,-0.63,35.331
'0:44.313',-46.795,1202.502,-25.044,5.946,2.145,2.878,-2.608,8.932,2.727,-2.661,8.86,-0.078,0.659,-0.597,35.335
'0:44.316',-47.302,1202.505,-25.577,5.793,3.311,2.805,-2.547,8.92,2.707,-2.632,8.86,-0.085,0.659,-0.666,35.339
'0:44.320',-59.163,1202.566,-25.812,5.762,4.283,2.732,-2.521,8.919,2.592,-2.543,8.839,-0.099,0.649,-0.622,35.343
'0:44.324',-51.087,1202.593,-26.209,5.83,5.116,2.72,-2.521,8.907,2.583,-2.534,8.79,-0.099,0.649,-0.622,35.347
'0:44.328',-44.903,1202.502,-26.791,5.432,5.749,2.719,-2.557,8.894,2.554,-2.572,8.77,-0.089,0.651,-0.601,35.351
'0:44.332',-48.41,1202.22,-27.155,5.848,7.133,2.694,-2.629,8.904,2.506,-2.669,8.768,-0.085,0.651,-0.601,35.355
'0:44.336',-61.332,1201.746,-27.569,6.239,8.026,2.681,-2.677,8.867,2.525,-2.669,8.779,-0.08,0.647,-0.643,35.359
'0:44.340',-55.932,1201.154,-27.86,6.257,9.721,2.595,-2.736,8.816,2.429,-2.755,8.776,-0.09,0.647,-0.63,35.363
'0:44.344',-50.81,1200.583,-28.263,6.593,11.613,2.485,-2.699,8.767,2.372,-2.726,8.717,-0.071,0.649,-0.651,35.367
'0:44.348',-62.947,1200.129,-28.621,6.514,13.125,2.351,-2.685,8.693,2.218,-2.724,8.646,-0.092,0.633,-0.647,35.37
'0:44.352',-49.471,1199.82,-28.743,6.783,14.584,2.266,-2.646,8.705,2.18,-2.695,8.636,-0.092,0.633,-0.647,35.374
'0:44.355',-60.547,1199.652,-28.812,7.394,15.622,2.266,-2.623,8.669,2.142,-2.705,8.606,-0.08,0.645,-0.618,35.378
'0:44.359',-54.04,1199.611,-29.213,7.168,16.522,2.351,-2.637,8.67,2.19,-2.667,8.588,-0.078,0.643,-0.643,35.382
'0:44.363',-65.67,1199.682,-29.554,7.644,17.231,2.461,-2.688,8.658,2.219,-2.726,8.588,-0.078,0.638,-0.611,35.386
'0:44.367',-63.501,1199.83,-29.567,8.255,17.76,2.62,-2.727,8.684,2.353,-2.728,8.59,-0.068,0.64,-0.637,35.39
'0:44.371',-66.731,1199.991,-30.179,9.007,18.313,2.729,-2.79,8.672,2.459,-2.777,8.63,-0.071,0.642,-0.63,35.394
'0:44.375',-75.915,1200.079,-30.735,9.789,19.631,2.79,-2.828,8.66,2.527,-2.828,8.582,-0.071,0.642,-0.63,35.398
'0:44.379',-83.714,1200.038,-30.996,11.298,21.105,2.814,-2.9,8.647,2.546,-2.857,8.592,-0.071,0.64,-0.693,35.402
'0:44.383',-49.194,1199.85,-31.105,13.034,22.575,2.777,-2.947,8.658,2.546,-2.926,8.582,-0.075,0.631,-0.649,35.406
'0:44.387',-35.719,1199.504,-30.89,14.83,23.406,2.776,-3.006,8.73,2.574,-3.031,8.679,-0.075,0.638,-0.637,35.409
'0:44.391',-22.521,1199.02,-30.771,16.01,24.049,2.799,-3.114,8.776,2.621,-3.05,8.728,-0.071,0.636,-0.63,35.413
'0:44.395',-11.168,1198.469,-30.496,16.7,24.651,2.835,-3.21,8.836,2.659,-3.215,8.747,-0.062,0.643,-0.674,35.417
'0:44.398',-15.783,1197.985,-30.205,17.201,24.883,2.809,-3.292,8.894,2.678,-3.273,8.806,-0.068,0.627,-0.655,35.421
'0:44.402',-29.258,1197.652,-29.835,16.871,25.713,2.735,-3.339,8.856,2.611,-3.369,8.814,-0.068,0.627,-0.655,35.425
'0:44.406',-49.194,1197.497,-29.616,15.998,26.197,2.589,-3.301,8.794,2.476,-3.347,8.801,-0.048,0.629,-0.685,35.429
'0:44.410',-38.949,1197.504,-29.739,14.873,27.059,2.37,-3.177,8.733,2.333,-3.298,8.721,-0.071,0.619,-0.685,35.433
'0:44.414',-14.168,1197.665,-29.418,13.993,27.882,2.224,-3.043,8.649,2.189,-3.132,8.662,-0.054,0.626,-0.655,35.437
'0:44.418',28.428,1197.951,-29.365,12.942,28.065,2.115,-2.945,8.6,2.064,-3.053,8.582,-0.069,0.629,-0.672,35.441
'0:44.422',63.777,1198.314,-28.938,12.148,27.515,2.116,-2.922,8.577,2.017,-2.996,8.465,-0.05,0.633,-0.693,35.445
'0:44.426',62.162,1198.691,-28.597,11.219,26.567,2.176,-2.983,8.613,2.065,-3.016,8.504,-0.05,0.633,-0.693,35.449
'0:44.430',59.716,1199.054,-28.667,11.243,25.817,2.285,-3.069,8.601,2.123,-3.065,8.505,-0.043,0.62,-0.708,35.452
'0:44.434',54.04,1199.376,-28.521,11.451,25.381,2.345,-3.18,8.563,2.171,-3.154,8.486,-0.033,0.617,-0.718,35.456
'0:44.438',47.856,1199.652,-28.502,11.641,25.623,2.406,-3.228,8.611,2.209,-3.27,8.534,-0.015,0.62,-0.691,35.46
'0:44.441',48.918,1199.864,-28.161,12.802,26.08,2.418,-3.312,8.634,2.314,-3.357,8.633,-0.05,0.619,-0.674,35.464
'0:44.445',44.903,1200.015,-27.602,13.859,26.221,2.416,-3.395,8.681,2.324,-3.368,8.623,-0.033,0.624,-0.697,35.468
'0:44.449',10.383,1200.126,-27.185,14.647,26.405,2.342,-3.478,8.667,2.247,-3.473,8.611,-0.038,0.619,-0.67,35.472
'0:44.453',-23.305,1200.223,-27.086,15.264,26.578,2.169,-3.595,8.662,2.083,-3.578,8.588,-0.038,0.619,-0.67,35.476
'0:44.457',-59.163,1200.341,-26.705,15.698,26.889,1.961,-3.602,8.635,1.997,-3.615,8.567,-0.036,0.613,-0.708,35.48
'0:44.461',-30.597,1200.512,-26.255,16.279,27.287,1.777,-3.635,8.583,1.766,-3.631,8.543,-0.031,0.613,-0.68,35.484
'0:44.465',-10.383,1200.744,-25.957,16.321,27.19,1.63,-3.645,8.52,1.622,-3.639,8.521,-0.024,0.613,-0.743,35.488
'0:44.469',2.307,1201.033,-25.342,15.839,26.816,1.52,-3.654,8.519,1.43,-3.676,8.449,-0.04,0.603,-0.714,35.492
'0:44.473',-24.136,1201.373,-24.174,15.9,25.505,1.458,-3.689,8.505,1.306,-3.724,8.378,-0.031,0.617,-0.689,35.495
'0:44.477',-52.148,1201.692,-23.552,15.753,24.713,1.433,-3.726,8.456,1.315,-3.743,8.369,-0.031,0.617,-0.689,35.499
'0:44.480',-56.209,1201.904,-23.383,14.904,24.461,1.457,-3.775,8.431,1.297,-3.744,8.3,-0.013,0.613,-0.714,35.503
'0:44.484',-58.655,1201.947,-22.993,14.61,24.274,1.445,-3.774,8.467,1.277,-3.783,8.309,-0.019,0.617,-0.724,35.507
'0:44.488',-51.363,1201.799,-22.695,14.745,24.16,1.445,-3.725,8.492,1.286,-3.791,8.397,-0.029,0.612,-0.72,35.511
'0:44.492',-59.716,1201.47,-22.206,15.276,23.253,1.568,-3.705,8.458,1.335,-3.773,8.378,-0.006,0.613,-0.708,35.515
'0:44.496',-51.087,1200.983,-21.498,15.026,22.551,1.642,-3.694,8.459,1.47,-3.727,8.342,-0.017,0.597,-0.741,35.519
'0:44.500',-37.611,1200.348,-21.054,14.971,21.686,1.739,-3.733,8.472,1.623,-3.778,8.383,-0.024,0.606,-0.699,35.523
'0:44.504',-57.547,1199.574,-20.307,14.837,21.15,1.849,-3.735,8.486,1.671,-3.808,8.374,-0.024,0.606,-0.699,35.527
'0:44.508',-52.148,1198.684,-19.579,14.977,20.662,1.898,-3.748,8.486,1.729,-3.809,8.336,0.001,0.612,-0.76,35.531
'0:44.512',-45.41,1197.746,-19.076,14.158,20.112,1.886,-3.759,8.522,1.72,-3.859,8.297,-0.005,0.594,-0.733,35.534
'0:44.516',-51.087,1196.866,-18.643,13.358,20.009,1.812,-3.781,8.533,1.7,-3.846,8.404,-0.005,0.604,-0.737,35.538
'0:44.520',-35.165,1196.146,-17.653,13.101,19.531,1.739,-3.779,8.544,1.651,-3.806,8.423,-0.012,0.597,-0.701,35.542
'0:44.523',-24.92,1195.635,-17.243,12.209,18.694,1.678,-3.743,8.495,1.623,-3.787,8.422,0.001,0.606,-0.768,35.546
'0:44.527',-7.43,1195.289,-16.257,11.225,17.954,1.653,-3.778,8.494,1.527,-3.854,8.342,0.001,0.606,-0.768,35.55
'0:44.531',-0.692,1194.97,-15.017,10.51,16.712,1.652,-3.826,8.517,1.517,-3.863,8.371,-0.008,0.592,-0.737,35.554
'0:44.535',-17.121,1194.533,-14.13,9.875,15.861,1.689,-3.839,8.494,1.498,-3.921,8.409,-0.003,0.601,-0.712,35.558
'0:44.539',-13.337,1193.908,-13.174,9.001,15.117,1.701,-3.865,8.421,1.546,-3.902,8.41,-0.012,0.603,-0.71,35.562
'0:44.543',-6.045,1193.175,-12.33,7.852,14.46,1.652,-3.877,8.335,1.595,-3.924,8.294,0.002,0.599,-0.745,35.566
'0:44.547',5.261,1192.503,-11.573,7.009,14.29,1.616,-3.854,8.262,1.519,-3.887,8.156,0.004,0.587,-0.774,35.57
'0:44.551',-4.43,1192.039,-10.395,6.496,13.955,1.542,-3.854,8.152,1.443,-3.848,8.097,0.018,0.596,-0.751,35.574
'0:44.555',-16.06,1191.844,-9.697,5.506,13.495,1.494,-3.819,8.031,1.395,-3.849,7.998,0.018,0.596,-0.751,35.577
'0:44.559',6.322,1191.858,-9.498,3.752,13.176,1.433,-3.783,7.995,1.347,-3.819,7.978,0.001,0.592,-0.751,35.581
'0:44.563',103.373,1191.948,-8.605,3.287,12.786,1.384,-3.757,8.031,1.28,-3.8,7.918,-0.001,0.594,-0.722,35.585
'0:44.566',278.092,1191.989,-7.702,2.951,12.173,1.397,-3.744,8.068,1.27,-3.77,7.948,-0.001,0.606,-0.726,35.589
'0:44.570',454.38,1191.911,-6.699,2.426,11.426,1.457,-3.792,8.14,1.26,-3.797,8.035,0.013,0.604,-0.708,35.593
'0:44.574',565.736,1191.7,-6.187,2.236,10.651,1.518,-3.829,8.201,1.298,-3.865,8.084,0.008,0.594,-0.751,35.597
'0:44.578',514.788,1191.37,-5.161,2.298,10.035,1.554,-3.889,8.225,1.365,-3.876,8.105,0.008,0.594,-0.724,35.601
'0:44.582',281.876,1190.977,-4.043,2.426,10.015,1.554,-3.912,8.26,1.346,-3.943,8.124,0.008,0.597,-0.724,35.605
'0:44.586',14.445,1190.651,-3.699,2.09,10.153,1.529,-3.936,8.272,1.355,-3.952,8.172,0.018,0.604,-0.783,35.609
'0:44.590',-286.999,1190.56,-3.163,1.387,10.077,1.443,-3.97,8.282,1.288,-3.979,8.2,-0.001,0.592,-0.733,35.613
'0:44.594',-608.609,1190.826,-2.551,1.106,10.361,1.394,-3.956,8.281,1.24,-3.999,8.151,0.009,0.601,-0.714,35.617
'0:44.598',-705.936,1191.488,-1.975,0.593,10.482,1.333,-3.943,8.293,1.211,-3.969,8.189,0.02,0.596,-0.708,35.62
'0:44.602',-702.706,1192.486,-0.82,0.049,10.284,1.309,-3.929,8.354,1.172,-3.957,8.228,0.016,0.606,-0.758,35.624
'0:44.605',-630.714,1193.706,-0.552,-0.855,9.586,1.357,-3.941,8.402,1.201,-3.957,8.258,0.016,0.606,-0.758,35.628
'0:44.609',-479.208,1195,0.126,-1.491,8.555,1.394,-3.93,8.415,1.229,-3.977,8.278,0.004,0.594,-0.737,35.632
'0:44.613',-324.194,1196.193,0.513,-2.359,8.192,1.394,-3.942,8.415,1.229,-3.986,8.297,0.025,0.597,-0.758,35.636
'0:44.617',-168.627,1197.155,0.619,-3.147,7.953,1.357,-3.941,8.439,1.21,-4.015,8.306,0.015,0.59,-0.747,35.64
'0:44.621',-72.407,1197.786,1.012,-3.41,8.288,1.321,-3.938,8.499,1.152,-3.984,8.354,0.009,0.594,-0.72,35.644
'0:44.625',-41.118,1198.039,1.631,-3.477,8.693,1.272,-3.914,8.486,1.18,-3.954,8.394,0.004,0.606,-0.735,35.648
'0:44.629',-17.121,1197.894,2.041,-3.318,8.731,1.358,-3.892,8.452,1.267,-3.956,8.376,0.004,1.046,-0.754,35.652
'0:44.633',-9.83,1197.386,2.197,-3.489,8.115,1.505,-3.909,8.393,1.286,-3.938,8.347,0.02,0.592,-0.754,35.656
'0:44.637',13.891,1196.613,2.399,-4.455,5.742,1.688,-3.96,8.431,1.47,-3.971,8.311,0.011,0.594,-0.754,35.659
'0:44.641',12.276,1195.713,2.531,-4.351,5.587,1.846,-4.023,8.493,1.681,-4.041,8.353,0.016,0.594,-0.714,35.663
'0:44.645',9.83,1194.809,2.64,-3.892,6.116,1.932,-4.047,8.566,1.709,-4.089,8.412,0.018,0.592,-0.779,35.667
'0:44.648',14.675,1194.002,3.133,-3.886,6.891,1.894,-4.116,8.685,1.737,-4.165,8.509,0.011,0.592,-0.733,35.671
'0:44.652',20.075,1193.37,3.772,-4.088,7.237,1.796,-4.088,8.781,1.737,-4.164,8.578,0.016,0.604,-0.737,35.675
'0:44.656',29.535,1192.957,3.573,-4.87,7.206,1.736,-4.003,8.794,1.63,-4.102,8.713,0.016,0.604,-0.737,35.679
'0:44.660',30.597,1192.745,3.219,-6.068,7.029,1.688,-3.883,8.699,1.563,-4.014,8.683,0.022,0.603,-0.71,35.683
'0:44.664',27.366,1192.671,3.14,-7.192,6.77,1.665,-3.764,8.628,1.515,-3.85,8.576,0.02,0.608,-0.751,35.687
'0:44.668',14.168,1192.701,3.229,-7.834,6.254,1.679,-3.657,8.594,1.574,-3.784,8.5,0.011,0.59,-0.733,35.691
'0:44.672',18.736,1192.819,3.576,-8.341,5.718,1.778,-3.574,8.621,1.603,-3.707,8.51,0.027,0.601,-0.777,35.695
'0:44.676',28.981,1192.967,3.427,-8.836,5.372,1.851,-3.551,8.67,1.679,-3.678,8.561,0.008,0.589,-0.751,35.699
'0:44.680',31.15,1193.051,3.414,-8.983,5.051,1.901,-3.527,8.744,1.717,-3.659,8.601,0.015,0.601,-0.728,35.702
'0:44.684',28.428,1192.997,3.054,-8.775,5.518,1.901,-3.502,8.757,1.746,-3.56,8.69,0.015,0.601,-0.728,35.706
'0:44.688',29.535,1192.816,2.915,-8.164,6.109,1.865,-3.406,8.722,1.746,-3.367,8.662,0.02,0.604,-0.749,35.71
'0:44.691',17.121,1192.557,2.468,-7.724,6.465,1.866,-3.335,8.662,1.737,-3.406,8.632,0.018,0.608,-0.747,35.714
'0:44.695',29.258,1192.258,2.504,-7.265,6.334,1.879,-3.3,8.603,1.728,-3.319,8.584,0.008,0.59,-0.751,35.718
'0:44.699',32.489,1191.915,2.878,-6.263,6.206,1.927,-3.361,8.639,1.747,-3.358,8.594,0.032,0.597,-0.718,35.722
'0:44.703',28.981,1191.464,3.437,-4.705,6.023,1.987,-3.483,8.637,1.834,-3.477,8.526,0.02,0.596,-0.768,35.726
'0:44.707',28.151,1190.812,3.838,-3.856,6.265,2.01,-3.627,8.647,1.843,-3.536,8.516,0.02,0.596,-0.768,35.73
'0:44.711',31.15,1189.912,3.897,-3.721,6.275,1.935,-3.722,8.632,1.823,-3.671,8.573,0.008,0.594,-0.735,35.734
'0:44.715',59.439,1188.826,3.752,-3.77,6.742,1.824,-3.817,8.532,1.7,-3.779,8.395,0.009,0.599,-0.724,35.738
'0:44.719',64.562,1187.697,3.818,-3.813,7.233,1.666,-3.756,8.386,1.604,-3.817,8.353,0.02,0.599,-0.703,35.742
'0:44.723',93.128,1186.688,3.709,-4.345,7.534,1.458,-3.718,8.25,1.413,-3.758,8.185,0.022,0.604,-0.745,35.745
'0:44.727',106.373,1185.929,3.619,-5.225,7.808,1.324,-3.667,8.225,1.298,-3.749,8.075,0.006,0.597,-0.714,35.749
'0:44.730',124.417,1185.505,4.086,-5.451,7.911,1.214,-3.665,8.236,1.125,-3.715,8.151,0.013,0.599,-0.745,35.753
'0:44.734',139.231,1185.408,4.658,-5.487,7.486,1.238,-3.653,8.249,1.144,-3.706,8.161,0.013,0.599,-0.745,35.757
'0:44.738',131.985,1185.526,4.946,-6.025,6.431,1.348,-3.703,8.286,1.201,-3.735,8.211,0.02,0.601,-0.751,35.761
'0:44.742',144.353,1185.68,5.363,-6.887,5.452,1.495,-3.742,8.323,1.317,-3.757,8.183,0.011,0.596,-0.731,35.765
'0:44.746',138.169,1185.744,5.568,-7.101,5.019,1.592,-3.731,8.349,1.384,-3.737,8.253,0.034,0.604,-0.718,35.769
'0:44.750',153.26,1185.687,5.694,-7.076,5.815,1.619,-3.613,8.267,1.394,-3.671,8.165,0.015,0.59,-0.751,35.773
'0:44.754',168.904,1185.536,5.141,-6.801,7.067,1.571,-3.493,8.22,1.442,-3.633,8.167,0.011,0.596,-0.72,35.777
'0:44.758',179.934,1185.334,5.164,-6.575,8.032,1.486,-3.358,8.27,1.365,-3.505,8.205,0.011,0.596,-0.72,35.781
'0:44.762',177.811,1185.152,5.551,-5.689,8.52,1.462,-3.332,8.342,1.346,-3.378,8.196,0.004,0.604,-0.731,35.784
'0:44.766',186.441,1185.126,5.575,-4.241,8.361,1.597,-3.345,8.429,1.403,-3.398,8.256,0.027,0.61,-0.693,35.788
'0:44.770',214.176,1185.381,6.177,-3.41,7.403,1.73,-3.419,8.49,1.565,-3.446,8.424,0.015,0.601,-0.747,35.792
'0:44.773',229.036,1186.003,6.312,-3.135,6.842,1.888,-3.542,8.55,1.662,-3.477,8.416,0.018,0.601,-0.714,35.796
'0:44.777',243.573,1187.038,6.567,-2.346,6.936,1.973,-3.616,8.586,1.738,-3.603,8.494,0.023,0.61,-0.772,35.8
'0:44.781',244.126,1188.48,7.219,-1.949,7.593,2.009,-3.688,8.585,1.776,-3.652,8.514,0.011,0.606,-0.726,35.804
'0:44.785',251.141,1190.254,7.728,-1.552,8.102,1.911,-3.734,8.583,1.786,-3.739,8.504,0.011,0.606,-0.726,35.808
'0:44.789',259.771,1192.227,7.96,-1.925,8.365,1.788,-3.721,8.521,1.67,-3.787,8.443,0.02,0.604,-0.705,35.812
'0:44.793',274.308,1194.254,8.053,-2.609,8.634,1.642,-3.658,8.46,1.575,-3.728,8.393,0.02,0.606,-0.699,35.816
'0:44.797',275.138,1196.25,8.188,-3.404,8.659,1.472,-3.572,8.374,1.393,-3.678,8.312,0.029,0.613,-0.741,35.82
'0:44.801',292.906,1198.186,8.592,-5.084,7.953,1.399,-3.51,8.362,1.335,-3.628,8.331,0.013,0.603,-0.724,35.824
'0:44.805',282.384,1200.042,8.823,-5.744,7.296,1.4,-3.449,8.412,1.306,-3.472,8.341,0.03,0.608,-0.724,35.827
'0:44.809',289.952,1201.779,8.962,-6.098,6.147,1.46,-3.474,8.473,1.335,-3.53,8.39,0.03,0.608,-0.724,35.831
'0:44.813',303.704,1203.319,8.691,-6.056,4.905,1.619,-3.5,8.547,1.44,-3.551,8.402,0.018,0.597,-0.745,35.835
'0:44.816',290.229,1204.549,8.797,-5.402,4.082,1.741,-3.586,8.608,1.574,-3.59,8.501,0.023,0.608,-0.714,35.839
'0:44.820',294.013,1205.369,8.946,-4.51,3.867,1.813,-3.67,8.704,1.631,-3.61,8.541,0.008,0.613,-0.728,35.843
'0:44.824',282.937,1205.749,9.472,-3.135,4.3,1.837,-3.73,8.728,1.707,-3.706,8.649,0.022,0.61,-0.733,35.847
'0:44.828',256.264,1205.762,9.293,-2.194,5.089,1.764,-3.74,8.726,1.659,-3.735,8.638,0.016,0.604,-0.745,35.851
'0:44.832',239.004,1205.581,8.893,-2.169,5.431,1.629,-3.702,8.689,1.535,-3.694,8.607,0.041,0.612,-0.703,35.855
'0:44.836',226.59,1205.409,8.8,-1.491,5.715,1.459,-3.614,8.688,1.343,-3.682,8.594,0.041,0.612,-0.703,35.859
'0:44.840',213.668,1205.429,8.651,-0.263,5.964,1.3,-3.526,8.712,1.237,-3.651,8.593,0.034,0.61,-0.76,35.863
'0:44.844',185.61,1205.715,8.777,0.898,5.313,1.227,-3.523,8.735,1.073,-3.569,8.649,0.013,0.599,-0.722,35.867
'0:44.848',158.659,1206.233,8.721,1.143,4.082,1.239,-3.547,8.783,1.053,-3.548,8.717,0.016,0.612,-0.716,35.87
'0:44.852',110.388,1206.888,8.512,2.224,3.38,1.275,-3.618,8.879,1.092,-3.607,8.698,0.027,0.608,-0.689,35.874
'0:44.855',83.714,1207.617,8.407,3.233,2.767,1.348,-3.642,8.964,1.138,-3.603,8.952,0.027,0.613,-0.731,35.878
'0:44.859',38.949,1208.404,7.834,4.229,2.363,1.385,-3.618,8.99,1.234,-3.625,8.915,0.027,0.613,-0.731,35.882
'0:44.863',9.045,1209.278,7.182,4.882,2.259,1.385,-3.594,8.99,1.263,-3.635,8.925,0.016,0.612,-0.716,35.886
'0:44.867',-20.352,1210.252,7.139,6.214,2.21,1.372,-3.642,8.989,1.234,-3.625,8.925,0.037,0.619,-0.751,35.89
'0:44.871',-52.702,1211.318,7.507,7.345,2.186,1.36,-3.69,8.964,1.244,-3.723,8.895,0.018,0.603,-0.737,35.894
'0:44.875',-77.253,1212.461,7.656,8.152,1.391,1.372,-3.703,8.927,1.244,-3.753,8.846,0.02,0.612,-0.708,35.898
'0:44.879',-72.915,1213.681,7.54,8.17,0.422,1.359,-3.764,8.902,1.273,-3.783,8.797,0.016,0.613,-0.716,35.902
'0:44.883',-89.113,1214.978,7.47,8.347,-0.284,1.371,-3.8,8.877,1.197,-3.851,8.756,0.027,0.619,-0.743,35.906
'0:44.887',-87.775,1216.306,7.517,8.543,-0.581,1.333,-3.848,8.852,1.196,-3.889,8.776,0.027,0.619,-0.743,35.909
'0:44.891',-102.865,1217.569,7.424,8.818,-1.152,1.309,-3.836,8.803,1.168,-3.89,8.697,0.022,0.613,-0.731,35.913
'0:44.895',-108.265,1218.689,7.586,8.543,-1.612,1.285,-3.812,8.779,1.159,-3.921,8.628,0.039,0.613,-0.701,35.917
'0:44.898',-102.865,1219.623,7.513,8.341,-2.238,1.297,-3.861,8.778,1.15,-3.871,8.638,0.032,0.622,-0.743,35.921
'0:44.902',-89.113,1220.382,7.907,8.353,-2.473,1.346,-3.837,8.791,1.14,-3.941,8.569,0.02,0.608,-0.714,35.925
