'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:54.859',85.328,1235.082,10.208,-2.638,-9.018,2.423,-2.778,8.91,2.322,-2.761,8.833,-0.047,0.659,-0.657,41.882
'0:54.863',89.087,1236.269,10.182,-3.127,-7.935,2.3,-2.824,8.896,2.245,-2.838,8.841,-0.047,0.659,-0.657,41.886
'0:54.867',96.919,1236.832,9.923,-3.919,-7.38,2.214,-2.811,8.858,2.091,-2.835,8.838,-0.05,0.659,-0.628,41.89
'0:54.871',98.525,1236.744,9.946,-4.701,-6.925,2.092,-2.809,8.82,2.034,-2.864,8.788,-0.047,0.659,-0.687,41.894
'0:54.875',102.323,1236.098,9.84,-5.605,-6.371,2.031,-2.759,8.845,1.9,-2.804,8.747,-0.048,0.654,-0.637,41.898
'0:54.879',103.381,1235.086,9.466,-6.01,-5.976,1.959,-2.684,8.869,1.842,-2.774,8.776,-0.052,0.665,-0.605,41.902
'0:54.883',105.534,1233.998,9.257,-6.255,-5.769,1.959,-2.612,8.895,1.813,-2.725,8.786,-0.048,0.663,-0.603,41.906
'0:54.887',126.054,1233.16,9.059,-6.669,-6.05,2.083,-2.543,8.885,1.861,-2.628,8.807,-0.048,0.666,-0.653,41.909
'0:54.891',127.111,1232.785,8.595,-6.387,-5.675,2.181,-2.522,8.851,1.938,-2.562,8.789,-0.048,0.666,-0.653,41.913
'0:54.895',134.395,1232.802,8.188,-6.17,-3.737,2.168,-2.58,8.947,1.957,-2.629,8.838,-0.061,0.658,-0.63,41.917
'0:54.898',153.27,1232.935,8.3,-4.729,-1.531,1.983,-2.718,9.014,1.86,-2.713,8.952,-0.036,0.668,-0.624,41.921
'0:54.902',153.544,1232.877,8.363,-3.664,-0.147,1.835,-2.812,8.938,1.764,-2.79,8.892,-0.055,0.645,-0.651,41.925
'0:54.906',171.596,1232.473,7.542,-3.193,-1.063,1.859,-2.817,8.744,1.726,-2.83,8.793,-0.034,0.659,-0.655,41.929
'0:54.910',188.043,1231.781,6.657,-3.071,-2.233,2.043,-2.787,8.638,1.824,-2.815,8.619,-0.05,0.656,-0.676,41.933
'0:54.914',197.206,1230.989,5.561,-2.732,-2.052,2.203,-2.789,8.737,1.968,-2.867,8.602,-0.05,0.656,-0.676,41.937
'0:54.918',203.119,1230.227,5.24,-2.27,-0.301,2.128,-2.854,8.989,2.006,-2.855,8.749,-0.029,0.665,-0.659,41.941
'0:54.922',203.394,1229.476,5.038,-1.969,1.825,1.882,-2.963,9.299,1.801,-2.943,9.047,-0.061,0.658,-0.614,41.945
'0:54.926',218.235,1228.705,4.988,-1.799,2.988,1.636,-2.978,9.476,1.559,-3.041,9.257,-0.064,0.668,-0.63,41.949
'0:54.930',232.528,1227.993,4.71,-1.922,3.075,1.55,-3,9.487,1.443,-3.058,9.314,-0.045,0.663,-0.62,41.952
'0:54.934',243.023,1227.543,4.299,-2.412,1.905,1.649,-2.968,9.392,1.501,-3.04,9.305,-0.059,0.659,-0.645,41.956
'0:54.938',267.302,1227.53,3.951,-3.024,0.963,1.82,-2.961,9.31,1.616,-2.993,9.298,-0.059,0.661,-0.618,41.96
'0:54.941',283.2,1227.968,3.696,-3.702,1.19,1.931,-2.917,9.264,1.713,-2.967,9.241,-0.059,0.661,-0.618,41.964
'0:54.945',280.498,1228.776,3.246,-4.578,2.199,1.919,-2.88,9.264,1.714,-2.91,9.183,-0.045,0.668,-0.676,41.968
'0:54.949',295.066,1229.893,2.309,-5.115,2.848,1.847,-2.806,9.313,1.685,-2.879,9.222,-0.061,0.656,-0.647,41.972
'0:54.953',306.108,1231.327,1.957,-5.322,3.149,1.761,-2.754,9.373,1.645,-2.848,9.289,-0.057,0.666,-0.618,41.976
'0:54.957',315.272,1233.015,1.563,-4.917,2.814,1.775,-2.671,9.351,1.645,-2.809,9.299,-0.062,0.659,-0.622,41.98
'0:54.961',315.546,1234.74,1.136,-4.38,1.892,1.886,-2.591,9.269,1.656,-2.675,9.223,-0.052,0.666,-0.649,41.984
'0:54.965',327.137,1236.223,-0.007,-4.493,1.023,2.009,-2.572,9.162,1.753,-2.639,9.156,-0.052,0.666,-0.649,41.988
'0:54.969',323.926,1237.286,-0.53,-4.098,1.056,2.107,-2.551,9.104,1.927,-2.586,9.013,-0.068,0.656,-0.637,41.992
'0:54.973',336.3,1237.849,-1.467,-3.542,1.725,2.107,-2.538,9.152,1.917,-2.566,9.042,-0.043,0.666,-0.624,41.995
'0:54.977',331.484,1237.936,-1.957,-2.298,2.086,2.07,-2.56,9.224,1.907,-2.574,9.111,-0.055,0.658,-0.657,41.999
'0:54.980',331.993,1237.64,-3.021,-1.046,2.239,2.008,-2.593,9.295,1.877,-2.582,9.198,-0.045,0.663,-0.595,42.003
'0:54.984',325.806,1237.082,-3.471,0.038,2.661,1.946,-2.652,9.293,1.8,-2.589,9.255,-0.064,0.665,-0.63,42.007
'0:54.988',336.574,1236.323,-3.879,1.149,2.56,1.97,-2.69,9.232,1.791,-2.736,9.205,-0.048,0.668,-0.651,42.011
'0:54.992',317.7,1235.482,-4.256,1.47,1.885,1.983,-2.692,9.136,1.83,-2.699,9.108,-0.048,0.668,-0.651,42.015
'0:54.996',300.744,1234.719,-5.329,1.225,1.972,1.946,-2.693,9.05,1.821,-2.7,9.049,-0.054,0.663,-0.649,42.019
'0:55.000',270.826,1234.156,-5.816,1.366,2.808,1.848,-2.703,9.049,1.686,-2.699,9.008,-0.066,0.659,-0.618,42.023
'0:55.004',230.923,1233.71,-5.866,1.865,3.443,1.799,-2.677,9.073,1.648,-2.709,8.978,-0.048,0.665,-0.678,42.027
'0:55.008',191.293,1233.169,-6.283,2.355,2.968,1.848,-2.678,9.061,1.648,-2.718,8.968,-0.068,0.652,-0.647,42.031
'0:55.012',156.481,1232.414,-7.032,2.393,2.38,1.86,-2.692,8.989,1.686,-2.699,9.008,-0.055,0.668,-0.614,42.034
'0:55.016',108.51,1231.535,-7.267,2.6,2.487,1.86,-2.692,8.964,1.706,-2.71,8.93,-0.055,0.668,-0.614,42.038
'0:55.020',94.491,1230.718,-7.664,2.713,2.788,1.872,-2.717,8.94,1.765,-2.742,8.853,-0.062,0.661,-0.622,42.042
'0:55.023',52.16,1230.068,-7.85,3.344,2.861,1.922,-2.683,8.917,1.775,-2.714,8.814,-0.048,0.665,-0.649,42.046
'0:55.027',42.997,1229.601,-8.072,3.721,2.734,1.97,-2.732,8.929,1.813,-2.744,8.805,-0.057,0.656,-0.637,42.05
'0:55.031',9.281,1229.356,-8.506,3.9,2.828,2.007,-2.768,8.953,1.851,-2.782,8.854,-0.038,0.666,-0.622,42.054
'0:55.035',-3.916,1229.418,-8.668,5.049,3.309,1.994,-2.767,8.989,1.87,-2.83,8.893,-0.05,0.651,-0.657,42.058
'0:55.039',-17.113,1229.789,-9.045,4.616,3.77,1.946,-2.767,8.952,1.851,-2.831,8.824,-0.066,0.654,-0.626,42.062
'0:55.043',-28.978,1230.256,-9.473,4.559,4.064,1.909,-2.731,8.904,1.793,-2.772,8.843,-0.066,0.654,-0.626,42.066
'0:55.047',-39.747,1230.485,-9.324,4.719,4.158,1.848,-2.705,8.903,1.774,-2.704,8.834,-0.062,0.663,-0.634,42.07
'0:55.051',-40.843,1230.201,-9.413,4.54,3.79,1.86,-2.717,8.915,1.726,-2.713,8.833,-0.043,0.663,-0.616,42.074
'0:55.055',-51.886,1229.393,-9.612,4.38,3.503,1.897,-2.754,8.903,1.765,-2.781,8.823,-0.052,0.652,-0.653,42.077
'0:55.059',-63.203,1228.309,-9.926,4.578,3.69,1.933,-2.767,8.904,1.746,-2.791,8.813,-0.048,0.656,-0.622,42.081
'0:55.063',-59.992,1227.293,-9.738,5.247,3.864,1.945,-2.828,8.903,1.813,-2.85,8.833,-0.045,0.658,-0.687,42.085
'0:55.066',-58.112,1226.572,-9.522,5.727,3.563,1.993,-2.889,8.902,1.793,-2.937,8.852,-0.045,0.658,-0.687,42.089
'0:55.070',-59.718,1226.217,-9.761,5.737,3.456,2.042,-2.926,8.902,1.861,-2.958,8.833,-0.054,0.652,-0.647,42.093
'0:55.074',-51.886,1226.192,-10.205,5.935,4.031,2.029,-2.962,8.901,1.851,-2.987,8.784,-0.052,0.663,-0.614,42.097
'0:55.078',-60.775,1226.463,-10.099,5.888,4.385,1.968,-2.984,8.924,1.803,-3.005,8.852,-0.045,0.656,-0.616,42.101
'0:55.082',-58.387,1226.959,-10.35,5.643,4.479,1.918,-2.995,8.936,1.774,-3.015,8.822,-0.043,0.654,-0.666,42.105
'0:55.086',-58.622,1227.564,-10.463,5.303,4.292,1.907,-2.971,8.912,1.765,-2.995,8.802,-0.043,0.651,-0.645,42.109
'0:55.090',-45.973,1228.13,-10.609,5.398,4.459,1.87,-2.97,8.911,1.745,-3.033,8.85,-0.033,0.654,-0.685,42.113
'0:55.094',-52.434,1228.535,-10.367,5.369,4.499,1.858,-2.958,8.911,1.736,-3.024,8.801,-0.033,0.654,-0.685,42.117
'0:55.098',-42.723,1228.726,-10.221,5.332,4.345,1.882,-2.97,8.911,1.784,-3.024,8.841,-0.048,0.647,-0.666,42.12
'0:55.102',-40.843,1228.655,-10.201,5.077,3.997,1.907,-2.959,8.9,1.784,-3.004,8.861,-0.045,0.656,-0.637,42.124
'0:55.105',-43.271,1228.301,-10.486,4.767,4.452,1.919,-2.959,8.9,1.793,-2.995,8.861,-0.054,0.659,-0.643,42.128
'0:55.109',-31.406,1227.751,-10.327,4.917,4.893,1.906,-2.983,8.911,1.736,-3.004,8.811,-0.026,0.654,-0.682,42.132
'0:55.113',-36.536,1227.176,-10.235,5.059,4.92,1.907,-2.959,8.912,1.793,-3.005,8.842,-0.043,0.652,-0.626,42.136
'0:55.117',-40.569,1226.718,-10.433,4.983,4.88,1.919,-2.936,8.876,1.764,-2.965,8.841,-0.043,0.652,-0.626,42.14
'0:55.121',-38.141,1226.388,-10.874,4.748,5.455,1.907,-2.912,8.852,1.716,-2.984,8.84,-0.048,0.659,-0.653,42.144
'0:55.125',-27.921,1226.147,-10.834,5.134,5.542,1.907,-2.9,8.852,1.793,-2.975,8.852,-0.038,0.658,-0.637,42.148
'0:55.129',-33.834,1225.938,-10.536,5.426,5.669,1.956,-2.925,8.877,1.832,-3.006,8.842,-0.04,0.647,-0.666,42.152
'0:55.133',-36.81,1225.713,-10.94,5.341,5.816,1.98,-2.985,8.876,1.832,-2.966,8.852,-0.045,0.649,-0.641,42.156
'0:55.137',-38.141,1225.388,-11.308,5.445,6.13,1.979,-3.033,8.899,1.832,-3.006,8.833,-0.034,0.658,-0.703,42.159
'0:55.141',-36.262,1224.963,-11.404,5.765,6.772,1.954,-3.079,8.947,1.802,-3.101,8.919,-0.038,0.638,-0.67,42.163
'0:55.145',-28.704,1224.496,-10.87,6.085,6.805,1.93,-3.079,8.958,1.783,-3.1,8.919,-0.038,0.638,-0.67,42.167
'0:55.148',-35.987,1224.038,-11.109,6.001,6.979,1.905,-3.139,8.897,1.784,-3.121,8.85,-0.033,0.654,-0.643,42.171
'0:55.152',-37.084,1223.613,-11.122,5.548,7.233,1.892,-3.128,8.86,1.784,-3.151,8.801,-0.031,0.651,-0.657,42.175
'0:55.156',-36.262,1223.225,-11.056,5.586,7.447,1.868,-3.139,8.848,1.717,-3.19,8.761,-0.036,0.643,-0.674,42.179
'0:55.160',-34.656,1222.867,-11.5,5.049,7.413,1.856,-3.14,8.811,1.736,-3.219,8.77,-0.026,0.649,-0.664,42.183
'0:55.164',-44.602,1222.538,-11.708,4.493,7.367,1.844,-3.128,8.799,1.726,-3.151,8.751,-0.013,0.651,-0.676,42.187
'0:55.168',-37.084,1222.279,-11.768,4.314,7.627,1.832,-3.103,8.836,1.688,-3.16,8.741,-0.013,0.651,-0.682,42.191
'0:55.172',-38.415,1222.171,-11.785,4.107,7.614,1.832,-3.089,8.908,1.688,-3.14,8.79,-0.033,0.64,-0.682,42.195
'0:55.176',-35.713,1222.275,-11.695,4.371,7.4,1.881,-3.065,8.958,1.677,-3.128,8.907,-0.041,0.642,-0.649,42.199
'0:55.180',-32.737,1222.571,-12.056,4.088,6.979,1.906,-3.041,9.007,1.696,-3.128,8.907,-0.026,0.651,-0.657,42.202
'0:55.184',-43.819,1222.908,-12.258,4.719,7.326,1.894,-2.993,9.008,1.725,-3.06,8.918,-0.024,0.651,-0.685,42.206
'0:55.188',-38.141,1223.15,-12.523,4.767,8.329,1.882,-2.945,8.96,1.735,-3.022,8.899,-0.034,0.64,-0.68,42.21
'0:55.191',-39.747,1223.288,-12.586,5.049,8.663,1.846,-2.934,8.875,1.716,-2.984,8.84,-0.015,0.642,-0.651,42.214
'0:55.195',-35.439,1223.379,-12.828,5.369,8.57,1.895,-2.924,8.84,1.765,-2.995,8.812,-0.015,0.642,-0.651,42.218
'0:55.199',-31.132,1223.413,-12.712,6.613,8.102,1.968,-2.949,8.852,1.823,-3.016,8.783,-0.024,0.652,-0.712,42.222
'0:55.203',-27.372,1223.292,-12.868,7.197,7.915,2.016,-3.022,8.864,1.861,-3.055,8.793,-0.036,0.638,-0.67,42.226
'0:55.207',-38.964,1222.95,-13.192,7.564,8.269,2.04,-3.095,8.839,1.851,-3.103,8.842,-0.024,0.647,-0.641,42.23
'0:55.211',-39.747,1222.396,-13.335,7.574,9.192,1.916,-3.201,8.835,1.803,-3.189,8.85,-0.027,0.64,-0.643,42.234
'0:55.215',-34.382,1221.725,-13.129,7.64,9.359,1.794,-3.234,8.845,1.687,-3.285,8.838,-0.02,0.645,-0.68,42.238
'0:55.219',-45.699,1221.062,-13.129,7.103,9.399,1.707,-3.256,8.843,1.64,-3.285,8.788,-0.02,0.638,-0.676,42.242
'0:55.223',-42.449,1220.516,-12.861,6.716,9.225,1.634,-3.243,8.794,1.553,-3.323,8.767,-0.034,0.638,-0.676,42.245
'0:55.227',-55.685,1220.125,-12.861,6.396,9.185,1.585,-3.243,8.757,1.515,-3.323,8.737,-0.008,0.649,-0.67,42.249
'0:55.230',-56.742,1219.82,-12.43,5.963,9.171,1.56,-3.279,8.744,1.41,-3.332,8.666,-0.022,0.631,-0.689,42.253
'0:55.234',-65.631,1219.508,-12.427,5.134,9.091,1.548,-3.278,8.732,1.381,-3.361,8.656,-0.02,0.638,-0.666,42.257
'0:55.238',-59.992,1219.183,-12.755,4.493,9.212,1.487,-3.289,8.719,1.361,-3.35,8.666,-0.036,0.645,-0.676,42.261
'0:55.242',-58.387,1218.937,-12.427,4.616,9.098,1.499,-3.277,8.731,1.352,-3.341,8.607,-0.015,0.647,-0.664,42.265
'0:55.246',-57.564,1218.845,-12.179,4.55,9.018,1.499,-3.265,8.743,1.381,-3.312,8.656,-0.015,0.647,-0.664,42.269
'0:55.250',-58.387,1218.916,-12.122,4.38,8.831,1.512,-3.241,8.744,1.361,-3.273,8.666,-0.022,0.635,-0.701,42.273
'0:55.254',-64.574,1219.12,-11.897,4.512,9.198,1.487,-3.241,8.732,1.342,-3.301,8.675,-0.017,0.64,-0.674,42.277
'0:55.258',-57.564,1219.416,-11.967,4.804,9.626,1.475,-3.229,8.732,1.343,-3.234,8.646,-0.012,0.642,-0.728,42.281
'0:55.262',-57.29,1219.75,-11.622,5.36,9.439,1.525,-3.182,8.721,1.38,-3.224,8.706,-0.019,0.638,-0.682,42.284
'0:55.266',-58.622,1220.087,-11.53,5.153,8.61,1.611,-3.136,8.699,1.487,-3.178,8.659,-0.019,0.643,-0.664,42.288
'0:55.270',-75.068,1220.408,-11.533,5.36,8.657,1.684,-3.162,8.724,1.506,-3.217,8.65,-0.019,0.633,-0.657,42.292
'0:55.273',-79.141,1220.7,-11.238,5.756,8.877,1.635,-3.196,8.771,1.516,-3.227,8.65,-0.019,0.633,-0.657,42.296
'0:55.277',-71.309,1220.946,-10.854,5.671,8.824,1.61,-3.171,8.783,1.486,-3.196,8.718,-0.008,0.645,-0.703,42.3
'0:55.281',-73.189,1221.154,-10.851,5.897,8.175,1.611,-3.147,8.747,1.544,-3.187,8.748,-0.017,0.631,-0.687,42.304
'0:55.285',-76.165,1221.312,-11.033,5.897,7.841,1.636,-3.101,8.7,1.515,-3.148,8.719,-0.003,0.638,-0.726,42.308
'0:55.289',-76.439,1221.354,-10.344,6.01,7.841,1.624,-3.064,8.712,1.496,-3.129,8.699,-0.019,0.624,-0.708,42.312
'0:55.293',-78.867,1221.162,-10.208,5.774,7.601,1.599,-3.064,8.688,1.467,-3.117,8.757,-0.012,0.631,-0.678,42.316
'0:55.297',-69.429,1220.741,-10.062,5.36,7.126,1.55,-3.099,8.674,1.4,-3.089,8.659,-0.012,0.631,-0.678,42.32
'0:55.301',-71.583,1220.241,-9.685,5.341,6.905,1.464,-3.122,8.661,1.372,-3.099,8.629,-0.017,0.643,-0.695,42.324
'0:55.305',-61.049,1219.795,-9.112,5.53,6.491,1.464,-3.146,8.648,1.353,-3.167,8.579,-0.006,0.635,-0.699,42.327
'0:55.309',-62.42,1219.395,-8.453,5.464,5.602,1.488,-3.171,8.6,1.411,-3.199,8.502,-0.019,0.631,-0.714,42.331
'0:55.313',-78.045,1219.024,-8.217,5.153,4.88,1.488,-3.173,8.515,1.306,-3.198,8.441,0.018,0.638,-0.662,42.335
'0:55.316',-65.905,1218.712,-8.443,5.247,5.087,1.39,-3.219,8.488,1.277,-3.276,8.391,-0.005,0.626,-0.735,42.339
'0:55.320',-69.429,1218.491,-7.562,5.388,5.207,1.316,-3.231,8.439,1.297,-3.238,8.363,-0.019,0.627,-0.693,42.343
'0:55.324',-62.42,1218.403,-6.965,5.511,4.579,1.316,-3.243,8.439,1.248,-3.276,8.41,-0.019,0.627,-0.693,42.347
'0:55.328',-64.848,1218.483,-6.631,5.803,3.784,1.353,-3.268,8.414,1.268,-3.355,8.351,-0.01,0.633,-0.697,42.351
'0:55.332',-62.694,1218.72,-6.217,6.264,3.436,1.389,-3.316,8.438,1.248,-3.363,8.419,-0.001,0.633,-0.714,42.355
'0:55.336',-79.141,1219.016,-5.78,6.669,2.975,1.376,-3.364,8.425,1.238,-3.402,8.399,-0.001,0.633,-0.71,42.359
'0:55.340',-81.569,1219.254,-5.293,7.018,2.761,1.375,-3.412,8.424,1.209,-3.421,8.408,0.009,0.629,-0.701,42.363
'0:55.344',-78.045,1219.379,-4.965,6.924,2.881,1.314,-3.471,8.41,1.181,-3.518,8.349,0.009,0.626,-0.743,42.367
'0:55.348',-53.257,1219.416,-4.567,7.15,2.627,1.276,-3.506,8.47,1.171,-3.537,8.358,0.009,0.626,-0.743,42.37
'0:55.352',-34.93,1219.441,-3.994,6.971,2.714,1.24,-3.528,8.481,1.076,-3.547,8.298,-0.012,0.626,-0.718,42.374
'0:55.355',-15.507,1219.516,-3.72,7.319,2.166,1.264,-3.517,8.469,1.094,-3.585,8.347,-0.003,0.629,-0.695,42.378
'0:55.359',-14.411,1219.7,-3.289,6.66,1.504,1.264,-3.529,8.493,1.114,-3.575,8.357,0.006,0.633,-0.71,42.382
'0:55.363',-11.2,1220,-2.746,6.217,1.364,1.252,-3.54,8.541,1.142,-3.565,8.426,0.004,0.636,-0.714,42.386
'0:55.367',-5.247,1220.404,-2.027,5.143,1.076,1.252,-3.539,8.59,1.151,-3.544,8.485,-0.003,0.627,-0.714,42.39
'0:55.371',-4.19,1220.925,-1.762,4.729,0.414,1.276,-3.504,8.566,1.141,-3.554,8.475,0.018,0.631,-0.685,42.394
'0:55.375',-13.902,1221.562,-1.636,4.239,0.053,1.326,-3.445,8.532,1.132,-3.486,8.475,0.018,0.631,-0.685,42.398
'0:55.379',-10.925,1222.254,-1.265,3.928,-0.06,1.376,-3.386,8.558,1.228,-3.498,8.447,0.008,0.629,-0.731,42.402
'0:55.383',-25.728,1222.892,-0.556,3.853,-0.194,1.413,-3.374,8.607,1.237,-3.409,8.526,-0.006,0.627,-0.691,42.406
'0:55.387',-37.867,1223.375,-0.401,3.721,-0.488,1.462,-3.361,8.693,1.305,-3.381,8.518,-0.005,0.627,-0.703,42.409
'0:55.391',-52.708,1223.684,-0.149,3.834,-0.956,1.523,-3.351,8.694,1.333,-3.429,8.586,0.002,0.631,-0.678,42.413
'0:55.395',-61.049,1223.859,0.262,4.004,-0.869,1.584,-3.364,8.706,1.381,-3.43,8.597,0.002,0.629,-0.712,42.417
'0:55.398',-57.838,1223.988,0.331,4.06,-1.056,1.657,-3.366,8.695,1.477,-3.391,8.657,0.002,0.629,-0.712,42.421
'0:55.402',-89.087,1224.125,0.54,4.088,-0.675,1.658,-3.354,8.708,1.467,-3.401,8.638,0.009,0.626,-0.697,42.425
'0:55.406',-102.049,1224.309,0.629,3.947,-0.341,1.559,-3.375,8.718,1.429,-3.41,8.666,0.015,0.626,-0.747,42.429
'0:55.410',-101.775,1224.53,1.04,3.947,-0.301,1.523,-3.386,8.729,1.38,-3.428,8.694,-0.01,0.62,-0.716,42.433
'0:55.414',-110.116,1224.78,1.557,3.674,-0.829,1.523,-3.362,8.754,1.351,-3.437,8.704,0.004,0.629,-0.685,42.437
'0:55.418',-105.26,1225.042,1.269,3.278,-1.183,1.535,-3.398,8.741,1.39,-3.389,8.675,-0.01,0.629,-0.689,42.441
'0:55.422',-104.751,1225.176,1.517,3.033,-1.217,1.558,-3.472,8.692,1.419,-3.429,8.666,0.008,0.629,-0.722,42.445
'0:55.426',-119.044,1225.03,1.861,2.581,-1.11,1.546,-3.508,8.691,1.371,-3.525,8.693,0.008,0.629,-0.722,42.449
'0:55.430',-118.222,1224.609,2.044,2.355,-1.11,1.546,-3.519,8.691,1.4,-3.537,8.596,0.009,0.627,-0.714,42.452
'0:55.434',-109.607,1224.08,2.073,2.233,-1.043,1.533,-3.543,8.727,1.39,-3.535,8.674,0.016,0.636,-0.728,42.456
'0:55.438',-119.553,1223.613,2.256,1.978,-0.782,1.521,-3.518,8.751,1.38,-3.593,8.703,0.008,0.631,-0.737,42.46
'0:55.441',-118.77,1223.246,2.461,1.535,-0.595,1.52,-3.553,8.787,1.322,-3.581,8.741,-0.006,0.627,-0.687,42.464
'0:55.445',-119.044,1222.929,2.537,1.535,-0.856,1.496,-3.528,8.823,1.351,-3.581,8.781,0.002,0.633,-0.689,42.468
'0:55.449',-104.477,1222.679,2.991,1.036,-0.535,1.533,-3.504,8.861,1.341,-3.542,8.79,0.002,0.633,-0.689,42.472
'0:55.453',-110.116,1222.642,3.14,0.942,-0.722,1.583,-3.482,8.801,1.36,-3.532,8.801,0.008,0.636,-0.668,42.476
'0:55.457',-85.876,1222.988,3.2,0.48,-1.283,1.669,-3.413,8.731,1.476,-3.506,8.735,0.001,0.631,-0.714,42.48
'0:55.461',-85.602,1223.792,3.127,0.462,-1.364,1.694,-3.367,8.672,1.506,-3.46,8.657,-0.008,0.627,-0.687,42.484
'0:55.465',-87.208,1225.051,3.193,0.386,-0.869,1.658,-3.33,8.708,1.448,-3.402,8.608,0.004,0.631,-0.735,42.488
'0:55.469',-88.578,1226.622,3.372,0.217,-0.18,1.523,-3.374,8.754,1.4,-3.438,8.675,0.001,0.624,-0.714,42.492
'0:55.473',-92.612,1228.222,3.604,0.33,0.582,1.388,-3.394,8.764,1.294,-3.446,8.703,0.001,0.635,-0.678,42.495
'0:55.477',-83.723,1229.535,3.832,0.414,0.321,1.338,-3.429,8.762,1.226,-3.492,8.73,0.001,0.635,-0.678,42.499
'0:55.480',-84.232,1230.289,4.134,0.264,-0.455,1.424,-3.444,8.703,1.255,-3.483,8.731,-0.005,0.633,-0.685,42.503
'0:55.484',-88.03,1230.327,4.352,0.254,-1.136,1.559,-3.436,8.693,1.38,-3.485,8.743,0.006,0.64,-0.714,42.507
'0:55.488',-104.751,1229.597,4.352,0.009,-1.404,1.596,-3.425,8.657,1.4,-3.468,8.665,-0.008,0.627,-0.699,42.511
'0:55.492',-91.515,1228.234,4.24,-0.386,-0.167,1.486,-3.411,8.632,1.343,-3.497,8.596,0.02,0.635,-0.674,42.515
'0:55.496',40.569,1226.576,4.12,-0.631,0.956,1.338,-3.431,8.653,1.179,-3.475,8.573,0.004,0.629,-0.716,42.519
'0:55.500',205.547,1225.051,5.015,-0.641,1.05,1.302,-3.393,8.714,1.246,-3.436,8.653,0.004,0.629,-0.716,42.523
'0:55.504',389.44,1223.984,5.518,-0.584,-0.067,1.424,-3.384,8.74,1.294,-3.456,8.683,-0.012,0.629,-0.693,42.527
'0:55.508',493.76,1223.529,5.448,-0.707,-0.735,1.547,-3.375,8.706,1.313,-3.447,8.644,-0.006,0.635,-0.701,42.531
'0:55.512',431.771,1223.696,5.386,-1.14,-0.468,1.596,-3.376,8.731,1.371,-3.448,8.616,0.013,0.638,-0.67,42.534
'0:55.516',187.769,1224.392,5.727,-1.102,0.321,1.535,-3.363,8.718,1.371,-3.439,8.636,0.004,0.629,-0.712,42.538
'0:55.520',-55.41,1225.405,6.376,-1.498,1.07,1.499,-3.325,8.742,1.342,-3.389,8.645,-0.008,0.631,-0.68,42.542
'0:55.523',-367.314,1226.351,6.267,-1.573,1.056,1.474,-3.301,8.706,1.342,-3.35,8.675,0.004,0.636,-0.737,42.546
'0:55.527',-666.57,1226.813,6.402,-1.705,0.829,1.499,-3.265,8.743,1.342,-3.321,8.685,0.004,0.636,-0.737,42.55
'0:55.531',-745.006,1226.547,7.108,-1.809,0.214,1.56,-3.279,8.744,1.361,-3.321,8.685,-0.005,0.629,-0.697,42.554
'0:55.535',-734.786,1225.617,6.853,-2.28,0.414,1.56,-3.279,8.744,1.4,-3.282,8.706,0.004,0.636,-0.674,42.558
'0:55.539',-634.224,1224.375,6.946,-2.129,0.976,1.536,-3.302,8.743,1.38,-3.379,8.685,0.002,0.635,-0.672,42.562
'0:55.543',-475.982,1223.292,7.287,-2.054,0.876,1.511,-3.313,8.779,1.505,-3.42,8.687,0.011,0.642,-0.705,42.566
'0:55.547',-333.089,1222.75,7.267,-2.167,0.662,1.51,-3.361,8.778,1.342,-3.398,8.704,0.008,0.633,-0.735,42.57
'0:55.551',-191.293,1222.913,7.35,-2.317,0.836,1.486,-3.397,8.753,1.294,-3.426,8.703,0.008,0.633,-0.735,42.574
'0:55.555',-103.107,1223.742,7.681,-2.176,1.21,1.436,-3.419,8.776,1.284,-3.436,8.703,0.018,0.633,-0.708,42.577
'0:55.559',-74.285,1225.046,8.161,-2.459,1.07,1.387,-3.43,8.799,1.245,-3.472,8.789,0.004,0.624,-0.703,42.581
'0:55.563',-59.718,1226.58,8.072,-2.986,0.755,1.424,-3.382,8.837,1.264,-3.453,8.78,-0.003,0.631,-0.678,42.585
'0:55.566',-35.987,1228.13,8.201,-3.306,0.648,1.436,-3.406,8.812,1.303,-3.436,8.693,0.001,0.636,-0.735,42.589
'0:55.570',-28.704,1229.572,8.376,-3.627,0.742,1.412,-3.382,8.788,1.274,-3.416,8.703,0.009,0.633,-0.705,42.593
'0:55.574',-20.089,1230.781,8.585,-4.051,0.869,1.4,-3.358,8.813,1.322,-3.395,8.83,0.018,0.635,-0.72,42.597
'0:55.578',-21.146,1231.56,8.559,-4.588,0.816,1.45,-3.287,8.815,1.341,-3.367,8.782,0.018,0.635,-0.72,42.601
'0:55.582',-24.67,1231.685,8.274,-4.889,0.408,1.487,-3.239,8.828,1.341,-3.357,8.792,0.013,0.627,-0.72,42.605
'0:55.586',-20.911,1231.031,8.562,-4.993,0.729,1.524,-3.227,8.865,1.341,-3.279,8.812,0.009,0.638,-0.741,42.609
